ens_id	gene_symbol	logFC	CI_L	CI_R	AveExpr	t	P_Value	adj_P_Val	B	neg_log_adj_P_Val
ENSG00000247095	MIR210HG	-0.375612206774771	-1.53226932458458	0.781044911035034	0.669794112983729	-0.720119669639089	0.487371844685502	0.999985647704691	-4.60782924595679	6.23316738553063e-06
ENSG00000226466	RPA2P2	-0.375573660106214	-1.25577654269265	0.50462922248022	-0.260567723871914	-0.94619783645867	0.365582442738054	0.999985647704691	-4.59737857094388	6.23316738553063e-06
ENSG00000224953	SRIP3	-0.375451387672411	-1.34391443406562	0.593011658720798	0.257980210616823	-0.859686823768775	0.409403715915003	0.999985647704691	-4.60253931064829	6.23316738553063e-06
ENSG00000251675	CTC-458I2.2	-0.375435188250664	-1.2022019446854	0.451331568184073	0.563474941769675	-1.00698170445172	0.33687153845364	0.999985647704691	-4.59633236593463	6.23316738553063e-06
ENSG00000274949	RP5-1009E24.9	-0.374581124380932	-1.23866485275226	0.489502603990401	0.145158863948182	-0.961301616483259	0.358288408819858	0.999985647704691	-4.59793385842038	6.23316738553063e-06
ENSG00000283251	CTB-60B18.22	-0.374215341774518	-1.55316027610432	0.804729592555281	0.119202859024947	-0.703878465052709	0.497015813545809	0.999985647704691	-4.61320418621284	6.23316738553063e-06
ENSG00000144130	NT5DC4	-0.373765236203407	-1.10754539520673	0.360014922799917	0.803581246243735	-1.12954243547705	0.284130176713801	0.999985647704691	-4.58598647657725	6.23316738553063e-06
ENSG00000260428	SCX	-0.373760070917763	-1.10776604248937	0.360245900653845	0.420687650679719	-1.1291793334488	0.284276431178114	0.999985647704691	-4.58603010824575	6.23316738553063e-06
ENSG00000167525	PROCA1	-0.373579195162459	-1.6371958024365	0.890037412111578	-0.526806472068601	-0.655597015301642	0.526366192506876	0.999985647704691	-4.60259371678037	6.23316738553063e-06
ENSG00000258498	DIO3OS	-0.373558031081442	-2.18236723428649	1.43525117212361	-1.55760776991709	-0.457967784966222	0.656426101748425	0.999985647704691	-4.60741417478692	6.23316738553063e-06
ENSG00000267601	RP11-323N12.5	-0.37344989592661	-0.879242038795476	0.132342246942255	4.01264499388908	-1.63730608093733	0.131530218140293	0.999985647704691	-4.45544930678952	6.23316738553063e-06
ENSG00000104808	DHDH	-0.373146867680431	-1.22325123059954	0.476957495238682	-0.00385474521202644	-0.973368227374194	0.352537170031863	0.999985647704691	-4.59913168687012	6.23316738553063e-06
ENSG00000224280	AC005014.5	-0.372718543873565	-1.0551701784662	0.309733090719066	-0.222579234519764	-1.21109645548167	0.252746636461881	0.999985647704691	-4.57934775839482	6.23316738553063e-06
ENSG00000272639	RP11-66B24.8	-0.372564910289518	-1.27194425424055	0.526814433661518	0.109696688501882	-0.91860467341625	0.379181642719974	0.999985647704691	-4.61729601328457	6.23316738553063e-06
ENSG00000197124	ZNF682	-0.372387307983213	-2.25833086909677	1.51355625313035	-1.91049291889781	-0.43786052086352	0.670470941449105	0.999985647704691	-4.60247456983075	6.23316738553063e-06
ENSG00000161381	PLXDC1	-0.372041197256743	-1.13262494500672	0.388542550493236	0.716146038243008	-1.08470989726133	0.302633673751534	0.999985647704691	-4.58963644852768	6.23316738553063e-06
ENSG00000238285	MRPL50P2	-0.371857021022139	-1.43267024745567	0.688956205411391	0.247286209522153	-0.777332222022693	0.454337661687729	0.999985647704691	-4.60472029580772	6.23316738553063e-06
ENSG00000087085	ACHE	-0.371763031619284	-1.16685918930272	0.423333126064153	0.120815948374	-1.03685053702792	0.323388125313981	0.999985647704691	-4.59409444063663	6.23316738553063e-06
ENSG00000238041	RP11-59K5.1	-0.371144722076354	-1.02668324106616	0.284393796913447	2.14765552667147	-1.25549412268489	0.236863176337814	0.999985647704691	-4.5680974240905	6.23316738553063e-06
ENSG00000174500	GCSAM	-0.371039240992215	-1.45698566655483	0.714907184570404	0.0815674631045152	-0.757671677802139	0.465523356321474	0.999985647704691	-4.60485433140432	6.23316738553063e-06
ENSG00000074527	NTN4	-0.370636993218375	-1.17169267438335	0.430418687946596	3.62785727339445	-1.02601962991995	0.328230062364315	0.999985647704691	-4.5973430906357	6.23316738553063e-06
ENSG00000011332	DPF1	-0.370398366536464	-1.08446643956202	0.343669706489092	2.03012279225506	-1.15026805231326	0.275878848057572	0.999985647704691	-4.57948594596749	6.23316738553063e-06
ENSG00000229502	RP11-52J3.2	-0.370375811728665	-1.09228241349601	0.351530790038677	1.90622663780635	-1.13770905210208	0.2808561828341	0.999985647704691	-4.58200764677891	6.23316738553063e-06
ENSG00000119139	TJP2	-0.369799287409335	-1.20850924218523	0.468910667366558	4.92290650329068	-0.977741125695929	0.350469600538092	0.999985647704691	-4.61308350930084	6.23316738553063e-06
ENSG00000127720	METTL25	-0.369580752724884	-0.860819423864167	0.121657918414399	1.63189820638714	-1.66834709099011	0.125131123279928	0.999985647704691	-4.51623127926587	6.23316738553063e-06
ENSG00000196132	MYT1	-0.369504678126751	-0.878885252207761	0.139875895954258	1.37436251241648	-1.60859669945268	0.137706286127313	0.999985647704691	-4.50399735146627	6.23316738553063e-06
ENSG00000124107	SLPI	-0.369057536031413	-1.67018534251306	0.932070270450237	-1.41589662096765	-0.628989984612428	0.54296785209941	0.999985647704691	-4.62312571577292	6.23316738553063e-06
ENSG00000235916	RP13-444K19.1	-0.369027523652684	-1.20572156504361	0.467666517738246	1.10535323303703	-0.978051432338082	0.350323219624854	0.999985647704691	-4.5974074326921	6.23316738553063e-06
ENSG00000143507	DUSP10	-0.368987281830592	-2.26043237440257	1.52245781074138	2.19806582797138	-0.432600751327561	0.674167126739317	0.999985647704691	-4.63819404907282	6.23316738553063e-06
ENSG00000282798	LLNLR-222A1.1	-0.368911395665299	-1.09514241931913	0.357319627988535	0.538384695856991	-1.12646287697279	0.285372455589646	0.999985647704691	-4.58951715600346	6.23316738553063e-06
ENSG00000185745	IFIT1	-0.36886727197892	-2.11709424918366	1.37935970522582	2.66385269782749	-0.467888010707605	0.649547538623983	0.999985647704691	-4.62880437508515	6.23316738553063e-06
ENSG00000177868	SVBP	-0.368057286774186	-0.819718741448951	0.0836041679005786	2.60928788924999	-1.80705762524055	0.0998252834587148	0.999985647704691	-4.4697432956165	6.23316738553063e-06
ENSG00000196549	MME	-0.367902415793068	-1.98128497054316	1.24548013895703	-2.44726381584362	-0.505667327419748	0.623669330632169	0.999985647704691	-4.60017077883199	6.23316738553063e-06
ENSG00000227193	RP11-439A17.4	-0.367694544267217	-4.19621358064288	3.46082449210844	-1.46995656302214	-0.21297370480885	0.835477798140671	0.999985647704691	-4.60113506603538	6.23316738553063e-06
ENSG00000128709	HOXD9	-0.367694544267216	-2.67224599734006	1.93685690880562	-2.14633387281093	-0.353810231496862	0.730572167403622	0.999985647704691	-4.60059370666424	6.23316738553063e-06
ENSG00000196747	HIST1H2AI	-0.36691598197273	-3.33991007947425	2.60607811552879	0.826964627523268	-0.273679452684679	0.789707117049558	0.999985647704691	-4.60851974563078	6.23316738553063e-06
ENSG00000264589	MAPT-AS1	-0.366809390311784	-1.14113623312196	0.407517452498388	-0.489633881339776	-1.05047504774986	0.317373582230961	0.999985647704691	-4.59303895641512	6.23316738553063e-06
ENSG00000269939	PCF11-AS1	-0.366647792377534	-1.28087193177569	0.547576347020623	0.000309997906067361	-0.889336262062675	0.393993375637448	0.999985647704691	-4.6000111729699	6.23316738553063e-06
ENSG00000140443	IGF1R	-0.366420955291678	-0.786303490701522	0.053461580118165	4.63224853117948	-1.93518327658019	0.0807042201251751	0.999985647704691	-4.36211616510476	6.23316738553063e-06
ENSG00000221874	ZNF816-ZNF321P	-0.36594138469373	-1.40631557982647	0.674432810439013	1.33146610712379	-0.779994546193345	0.452836437863554	0.999985647704691	-4.60869242011469	6.23316738553063e-06
ENSG00000214561	RBBP4P4	-0.36563150763381	-0.988469014932757	0.257205999665136	1.97683945003331	-1.30178261080402	0.221176615375982	0.999985647704691	-4.56089894870546	6.23316738553063e-06
ENSG00000188582	PAQR9	-0.365538436565775	-2.96406571253828	2.23298883940673	-1.27382287440391	-0.311943097891366	0.761268239465365	0.999985647704691	-4.60393037946739	6.23316738553063e-06
ENSG00000264177	RP1-37N7.1	-0.365365951024089	-1.04235162312191	0.311619721073729	-0.73048998022088	-1.19679070009589	0.258042928146126	0.999985647704691	-4.58412451958402	6.23316738553063e-06
ENSG00000257878	RP11-256L6.3	-0.365082206424829	-1.20791924304753	0.477754830197874	-0.0413975589792244	-0.960542677850347	0.358652394540726	0.999985647704691	-4.59803512256098	6.23316738553063e-06
ENSG00000007372	PAX6	-0.364794689049426	-1.82631356799434	1.09672418989549	2.60406447311374	-0.553494981994937	0.591662393298042	0.999985647704691	-4.65664987972868	6.23316738553063e-06
ENSG00000074047	GLI2	-0.364066995680018	-0.860369804917457	0.132235813557421	2.68665041376878	-1.62668771622174	0.133785200852172	0.999985647704691	-4.47863655692083	6.23316738553063e-06
ENSG00000007237	GAS7	-0.364047798084689	-1.60577426720832	0.877678671038941	1.74525107520747	-0.650132804713917	0.529751169258678	0.999985647704691	-4.65268002451653	6.23316738553063e-06
ENSG00000224985	RP11-297K8.2	-0.364003602755524	-1.06685152243658	0.338844316925533	1.81845162662757	-1.14845485767786	0.276593149136444	0.999985647704691	-4.58114232439444	6.23316738553063e-06
ENSG00000259358	RP11-456J20.1	-0.36378562513612	-1.23642990457262	0.508858654300382	2.73190764527788	-0.924438232790885	0.376277086006641	0.999985647704691	-4.60973285641425	6.23316738553063e-06
ENSG00000233827	FAM58BP	-0.363781848894815	-1.99539960135405	1.26783590356442	-1.36818752759709	-0.494415656112489	0.631323004677661	0.999985647704691	-4.60373820612662	6.23316738553063e-06
ENSG00000244701	RP5-894A10.2	-0.363708481093861	-0.972297956706081	0.244880994518358	1.23283606826389	-1.32525240508956	0.213555508643167	0.999985647704691	-4.56668746438505	6.23316738553063e-06
ENSG00000132688	NES	-0.363507513732629	-1.36716052361589	0.640145496150634	4.60577421457034	-0.803155081554515	0.439913104450604	0.999985647704691	-4.63957410388301	6.23316738553063e-06
ENSG00000152377	SPOCK1	-0.363354325993393	-6.86195850311654	6.13524985112975	0.328574291639159	-0.123988058751266	0.903696191817827	0.999985647704691	-4.6055908094463	6.23316738553063e-06
ENSG00000279759	CTC-425O23.5	-0.363192371063822	-1.00571458997825	0.279329847850606	0.926267216373076	-1.25348221867236	0.237565028049663	0.999985647704691	-4.57019662248291	6.23316738553063e-06
ENSG00000197558	SSPO	-0.36312217018678	-1.12016425096438	0.393919910590818	1.65153989112279	-1.06365884323752	0.311634231698436	0.999985647704691	-4.59153940977124	6.23316738553063e-06
ENSG00000275120	RP11-182J1.18	-0.36310961175216	-1.1875479207572	0.461328697252883	0.969354901312612	-0.976673022607849	0.350973797587244	0.999985647704691	-4.59851612268316	6.23316738553063e-06
ENSG00000115306	SPTBN1	-0.362754726296497	-0.67674333376486	-0.0487661188281334	7.77425548511084	-2.56193908549001	0.0275561152972026	0.999985647704691	-4.18452850396796	6.23316738553063e-06
ENSG00000269656	GLTSCR2-AS1	-0.362686842865176	-1.4401712886367	0.714797602906349	0.401872450384384	-0.74643226215061	0.471996382475735	0.999985647704691	-4.60928750003098	6.23316738553063e-06
ENSG00000259468	RP11-1084A12.2	-0.362516085436422	-1.44438417854208	0.71935200766924	-0.174183737948442	-0.743057769794852	0.473950916820484	0.999985647704691	-4.60646773074284	6.23316738553063e-06
ENSG00000259207	ITGB3	-0.362289884336348	-1.78326265461211	1.05868288593941	0.15870323623798	-0.565379507216517	0.58384525384344	0.999985647704691	-4.60382026801906	6.23316738553063e-06
ENSG00000254693	RP11-58K22.5	-0.362181856041938	-1.5394960665834	0.81513235449952	-0.628087259026808	-0.68218774681625	0.510076501744755	0.999985647704691	-4.60903840208826	6.23316738553063e-06
ENSG00000005001	PRSS22	-0.362024306371814	-1.01140259762868	0.287353984885051	1.9649823801033	-1.23625930861406	0.243642489234545	0.999985647704691	-4.55470877430607	6.23316738553063e-06
ENSG00000167779	IGFBP6	-0.361719247913462	-1.41352746293917	0.690088967112245	5.55450465998153	-0.762613820152762	0.462695100562431	0.999985647704691	-4.65794862798376	6.23316738553063e-06
ENSG00000117480	FAAH	-0.361705912264129	-0.98340169727546	0.259989872747203	3.29934186665112	-1.29017105802713	0.225029210349172	0.999985647704691	-4.5483240252745	6.23316738553063e-06
ENSG00000224195	RP11-574K11.5	-0.361679819379188	-0.918116005952549	0.194756367194173	1.30307118337752	-1.44138010126338	0.178997109445964	0.999985647704691	-4.55344585782532	6.23316738553063e-06
ENSG00000225922	RP11-57G10.1	-0.361444869904613	-1.98600604805448	1.26311630824526	-1.04138847147628	-0.493373256786885	0.6320343976447	0.999985647704691	-4.60538172146649	6.23316738553063e-06
ENSG00000235436	DPY19L2P4	-0.361362706636707	-1.74646042638991	1.0237350131165	-1.04773157812004	-0.578538848435811	0.575254570350906	0.999985647704691	-4.60491132239923	6.23316738553063e-06
ENSG00000274864	HOTAIRM1_3	-0.359413900604878	-1.62820744065934	0.909379639449587	0.34684853471596	-0.628164691649671	0.543487566276528	0.999985647704691	-4.61376993958306	6.23316738553063e-06
ENSG00000119138	KLF9	-0.359232636319084	-1.29394599453168	0.575480721893507	3.78740635983312	-0.852249876142006	0.41333303393452	0.999985647704691	-4.64131716439429	6.23316738553063e-06
ENSG00000133808	MICALCL	-0.359043618450726	-1.10176480961526	0.383677572713807	0.82280658636867	-1.07199067475101	0.308047870249345	0.999985647704691	-4.59054048736096	6.23316738553063e-06
ENSG00000010327	STAB1	-0.359041645775186	-0.973001127493294	0.254917835942922	1.5853693831927	-1.29680514774693	0.222821389373056	0.999985647704691	-4.56424914096501	6.23316738553063e-06
ENSG00000127588	GNG13	-0.358842061298245	-0.968756197582394	0.251072074985905	0.00873488838654421	-1.30468074830036	0.220223557014551	0.999985647704691	-4.57234438186898	6.23316738553063e-06
ENSG00000146674	IGFBP3	-0.358714821836377	-1.93731000297366	1.21988035930091	2.47540430643287	-0.503904410603786	0.624865460403522	0.999985647704691	-4.64309111056206	6.23316738553063e-06
ENSG00000006432	MAP3K9	-0.358384951491432	-0.960218641635746	0.243448738652882	4.388847541764	-1.32051360663545	0.215076525424883	0.999985647704691	-4.53625922579596	6.23316738553063e-06
ENSG00000134138	MEIS2	-0.358107392555988	-0.833947004694879	0.117732219582903	2.78837204226916	-1.66886921788688	0.125025909123073	0.999985647704691	-4.47848655426541	6.23316738553063e-06
ENSG00000180673	EXOC5P1	-0.358059466539848	-0.801187250366769	0.0850683172870727	2.80504168815393	-1.79182581847603	0.102356529878622	0.999985647704691	-4.48075678443873	6.23316738553063e-06
ENSG00000198868	MTND4LP30	-0.357871952300295	-0.989687983063908	0.273944078463317	-0.336714409650165	-1.25604914524279	0.236669853665059	0.999985647704691	-4.57399780025365	6.23316738553063e-06
ENSG00000145687	SSBP2	-0.357857260625344	-1.17983571167513	0.464121190424439	2.14367672995274	-0.965426046315302	0.35631501094064	0.999985647704691	-4.60303146489923	6.23316738553063e-06
ENSG00000165948	IFI27L1	-0.357652727637784	-1.07080495893667	0.355499503661106	2.54877091122123	-1.11211297279615	0.291216827752551	0.999985647704691	-4.58534801623272	6.23316738553063e-06
ENSG00000280351	CTD-2561B21.8	-0.357324938505414	-1.12385586379853	0.409205986787702	0.294603090923497	-1.03372080557571	0.324781741196468	0.999985647704691	-4.59411315651301	6.23316738553063e-06
ENSG00000111199	TRPV4	-0.357269253174608	-1.47651285776746	0.76197435141824	-0.122160441041325	-0.707849013762228	0.494647357751161	0.999985647704691	-4.6062522459442	6.23316738553063e-06
ENSG00000148773	MKI67	-0.356976235515191	-1.21921778903032	0.50526531799994	7.2995367031555	-0.918078817743829	0.379444246257366	0.999985647704691	-4.62541208029506	6.23316738553063e-06
ENSG00000178404	CEP295NL	-0.356685585576653	-0.8989137347173	0.185542563563994	3.08598585075695	-1.45872393788067	0.174267670587537	0.999985647704691	-4.51754057524075	6.23316738553063e-06
ENSG00000206147	RPL23AP57	-0.356231824597516	-0.932440819220434	0.219977170025402	2.81195288433056	-1.37095213626408	0.199341044839724	0.999985647704691	-4.54143829580931	6.23316738553063e-06
ENSG00000236263	RP11-263K19.6	-0.356144268264479	-0.835749251935208	0.123460715406249	2.89541297043675	-1.64669013075178	0.129565589221261	0.999985647704691	-4.50006798520677	6.23316738553063e-06
ENSG00000035862	TIMP2	-0.35603094502648	-0.836600191660896	0.124538301607936	6.69201581611842	-1.64286312754601	0.130363624458531	0.999985647704691	-4.45535266945438	6.23316738553063e-06
ENSG00000118785	SPP1	-0.355681831838753	-3.76933655747657	3.05797289379906	2.542752978473	-0.231053047177601	0.821770544866061	0.999985647704691	-4.61229654215242	6.23316738553063e-06
ENSG00000268120	CTD-3193O13.11	-0.355514841523478	-1.0754702150102	0.364440531963245	-0.608229208662042	-1.09501928769276	0.298298891323607	0.999985647704691	-4.58787551390915	6.23316738553063e-06
ENSG00000254963	CTD-2562J17.9	-0.355458476325299	-2.13354196408465	1.42262501143405	0.264618795988222	-0.443308783937181	0.666651948297947	0.999985647704691	-4.62053044568878	6.23316738553063e-06
ENSG00000228882	CICP9	-0.355353141028649	-1.12033486755783	0.409628585500531	0.267314351023559	-1.0300983894542	0.326400345830993	0.999985647704691	-4.59452014123716	6.23316738553063e-06
ENSG00000143147	GPR161	-0.355302725593798	-1.06468916639075	0.354083715203152	4.66430675550155	-1.11067057583978	0.291809366107295	0.999985647704691	-4.58530115443138	6.23316738553063e-06
ENSG00000214668	SLC29A4P1	-0.355165229587638	-1.18133058785842	0.47100012868314	-0.593774202099462	-0.953307636558254	0.362135729317433	0.999985647704691	-4.59870705577254	6.23316738553063e-06
ENSG00000216829	FGF7P4	-0.354979006722073	-1.25927468859758	0.549316675153439	-0.208174887961823	-0.870486065546902	0.403743560212678	0.999985647704691	-4.60128039912454	6.23316738553063e-06
ENSG00000224438	RPL23AP14	-0.35492443263599	-0.997235948054291	0.287387082782311	1.66688615076408	-1.22534899594857	0.24755697065807	0.999985647704691	-4.57363340615081	6.23316738553063e-06
ENSG00000150347	ARID5B	-0.354840123142506	-1.16029497974928	0.450614733464272	3.78946012018866	-0.976924783769899	0.350854906377457	0.999985647704691	-4.60371188617818	6.23316738553063e-06
ENSG00000229950	TFAP2A-AS1	-0.354660283791875	-1.19482968205919	0.48550911447544	0.130676525380746	-0.936085049033839	0.370525411173571	0.999985647704691	-4.59849684926562	6.23316738553063e-06
ENSG00000277299	RP11-837J7.4	-0.354523659677616	-1.74510866940665	1.03606135005142	-0.0852632949200782	-0.565349862631152	0.58386468383585	0.999985647704691	-4.60957734829734	6.23316738553063e-06
ENSG00000146250	PRSS35	-0.354323809054175	-16.2252026459136	15.5165550278053	-0.264432484903398	-0.0495072690959333	0.961456045247938	0.999985647704691	-4.60443422925768	6.23316738553063e-06
ENSG00000172296	SPTLC3	-0.354323809054175	-2.2276314488333	1.51898383072495	-1.87289476323831	-0.419431305718688	0.683461254677258	0.999985647704691	-4.60270383721562	6.23316738553063e-06
ENSG00000203867	RBM20	-0.354157074459348	-0.972716318494375	0.264402169575679	0.497434098709804	-1.26965062422373	0.231972217633116	0.999985647704691	-4.5623921845626	6.23316738553063e-06
ENSG00000255438	CTD-2653D5.1	-0.354009567166405	-0.970278163083334	0.262259028750525	1.33122767422478	-1.27383909156155	0.230541024194413	0.999985647704691	-4.57221414060329	6.23316738553063e-06
ENSG00000214249	CTAGE11P	-0.353714950959837	-0.954591529670315	0.247161627750642	1.22787714958566	-1.30538239587731	0.219993328449924	0.999985647704691	-4.56473969708384	6.23316738553063e-06
ENSG00000170145	SIK2	-0.353520858006267	-0.786130579132775	0.0790888631202419	5.01069680929388	-1.81212594772298	0.0989958080984566	0.999985647704691	-4.39705838327967	6.23316738553063e-06
ENSG00000039139	DNAH5	-0.353466691121637	-3.60828038626873	2.90134700402545	1.02311079902517	-0.240819677432855	0.814391393930107	0.999985647704691	-4.61763429831687	6.23316738553063e-06
ENSG00000244509	APOBEC3C	-0.353399784649555	-0.714612053482378	0.00781248418326819	6.22087869155742	-2.16956865711162	0.0542796962042275	0.999985647704691	-4.29351786019429	6.23316738553063e-06
ENSG00000234711	TUBB8P11	-0.353356025630707	-1.12643903188203	0.419726980620616	-0.420684390308238	-1.0135752224881	0.333859806962733	0.999985647704691	-4.59523528435934	6.23316738553063e-06
ENSG00000235512	TAB3-AS2	-0.353199542877022	-1.01627884606807	0.309879760314029	0.783199528591592	-1.18120226495931	0.2639143945498	0.999985647704691	-4.58001755529025	6.23316738553063e-06
ENSG00000249252	RP11-665G4.1	-0.352599324970386	-2.17484312503647	1.4696444750957	-1.83515833605759	-0.429086257945829	0.676641917943299	0.999985647704691	-4.60481439910127	6.23316738553063e-06
ENSG00000272841	RP3-428L16.2	-0.352506807006824	-1.23073148883097	0.525717874817319	0.983286387632988	-0.890084995335761	0.393609504373069	0.999985647704691	-4.60613867165089	6.23316738553063e-06
ENSG00000143847	PPFIA4	-0.351897368402686	-1.19608540427123	0.492290667465856	3.08148153654243	-0.924371265582338	0.37631033951185	0.999985647704691	-4.60513905916533	6.23316738553063e-06
ENSG00000213386	RP11-779O18.2	-0.351880091705951	-1.05052072632186	0.346760542909959	-0.0569963132980381	-1.11689016189494	0.289260993418651	0.999985647704691	-4.58966296211884	6.23316738553063e-06
ENSG00000277752	DLEU2_5	-0.351799474054293	-1.25722884924542	0.553629901136837	0.682900305718888	-0.861608978870226	0.408392310469787	0.999985647704691	-4.60650667714897	6.23316738553063e-06
ENSG00000244607	CCDC13	-0.351618238722118	-1.00310941816356	0.29987294071932	-0.0609810379661039	-1.19682999420058	0.258028260310959	0.999985647704691	-4.5820756519775	6.23316738553063e-06
ENSG00000257446	ZNF878	-0.351404559601749	-1.93443115924478	1.23162204004128	-1.20833583413902	-0.492253474901884	0.632799037684419	0.999985647704691	-4.60471426760261	6.23316738553063e-06
ENSG00000228737	AC008781.7	-0.351312351271615	-0.833559842767367	0.130935140224137	2.01741522237892	-1.61544825734919	0.136209437453609	0.999985647704691	-4.51175404012224	6.23316738553063e-06
ENSG00000178075	GRAMD1C	-0.35123355368758	-1.49713176601662	0.794664658641464	2.29082293920585	-0.679703594366646	0.511585386328634	0.999985647704691	-4.63755298843729	6.23316738553063e-06
ENSG00000235546	AC087499.5	-0.351127491313243	-0.969817038392208	0.267562055765721	0.865988222604127	-1.25852447454431	0.235809219763041	0.999985647704691	-4.57862956704472	6.23316738553063e-06
ENSG00000248636	RP11-768F21.1	-0.350775694448802	-1.28888783096078	0.587336442063175	0.30912411271997	-0.829171467435948	0.425689391894597	0.999985647704691	-4.60076584468752	6.23316738553063e-06
ENSG00000187867	PALM3	-0.350602452205737	-1.03978021639629	0.338575311984817	1.63496239181638	-1.12811481635452	0.284705547310457	0.999985647704691	-4.58429865850911	6.23316738553063e-06
ENSG00000273062	RP11-428K3.1	-0.350580090742723	-1.16483553426287	0.463675352777422	-0.184915709509809	-0.954764338199904	0.361432441852546	0.999985647704691	-4.59882730860945	6.23316738553063e-06
ENSG00000244642	RN7SL396P	-0.350569381037537	-1.62815609149585	0.92701732942078	6.65312352538783	-0.608489665864576	0.555961428920956	0.999985647704691	-4.65162797792379	6.23316738553063e-06
ENSG00000236662	RP11-108L7.4	-0.35049239237882	-0.985675570416481	0.284690785658842	0.209321711375233	-1.22362747114723	0.248179231498009	0.999985647704691	-4.58094537953942	6.23316738553063e-06
ENSG00000090554	FLT3LG	-0.3502627707461	-1.1418566648046	0.4413311233124	0.0663060549206319	-0.981208165832262	0.348836627875046	0.999985647704691	-4.59716394959605	6.23316738553063e-06
ENSG00000253415	RP11-44N12.4	-0.350047632968514	-1.44537185067335	0.745276584736319	-0.11353198917859	-0.708686346684228	0.494148770843558	0.999985647704691	-4.6045852584072	6.23316738553063e-06
ENSG00000236459	HNRNPA1P22	-0.349830628910046	-1.09555036008794	0.395889102267843	2.61904586586357	-1.04028373223629	0.32186454100757	0.999985647704691	-4.59575209959602	6.23316738553063e-06
ENSG00000205412	HNRNPA1P20	-0.349715548673221	-1.41210944235029	0.712678345003851	0.055610694678579	-0.729959872536153	0.481585655475775	0.999985647704691	-4.61498581088367	6.23316738553063e-06
ENSG00000019582	CD74	-0.349546871312614	-2.33560960225501	1.63651585962978	-0.389304703689865	-0.390285186835221	0.704226083502395	0.999985647704691	-4.60524177563177	6.23316738553063e-06
ENSG00000233560	KRT8P39	-0.349203029984586	-0.760656746183461	0.0622506862142885	1.54703133843157	-1.88203035937712	0.0881831286784095	0.999985647704691	-4.44802734459162	6.23316738553063e-06
ENSG00000272168	CASC15	-0.348870073471347	-2.34931371640105	1.65157356945836	-1.633715222876	-0.386729237217392	0.706777366414891	0.999985647704691	-4.60262789030527	6.23316738553063e-06
ENSG00000267605	CTD-3220F14.1	-0.348637053473426	-1.03716007084305	0.339885963896195	0.883415856859425	-1.12285761791547	0.286832158137242	0.999985647704691	-4.58834135256286	6.23316738553063e-06
ENSG00000268516	CTD-3138B18.5	-0.348529020431119	-1.74297346451917	1.04591542365693	1.07236988617362	-0.554252090765723	0.591162752447614	0.999985647704691	-4.61626640008711	6.23316738553063e-06
ENSG00000276150	TTC28-AS1_2	-0.348278191609146	-1.32451263417693	0.627956250958635	-0.082199181666485	-0.791118909907295	0.446598588344155	0.999985647704691	-4.60728433886574	6.23316738553063e-06
ENSG00000106069	CHN2	-0.348193749559541	-1.30474899674624	0.608361497627162	0.711087723985839	-0.807198828781501	0.437681893644173	0.999985647704691	-4.60978709551376	6.23316738553063e-06
ENSG00000248625	RP11-205M3.1	-0.347991229230264	-1.04441844859616	0.348435990135631	0.0637034745043612	-1.10805717915563	0.292885324098775	0.999985647704691	-4.58974146488626	6.23316738553063e-06
ENSG00000186472	PCLO	-0.34772871660738	-0.894675862202229	0.199218428987469	0.666103844528936	-1.40982370349418	0.187883433134741	0.999985647704691	-4.55160240833589	6.23316738553063e-06
ENSG00000229593	SUCLA2P3	-0.347701634312978	-1.23154392683637	0.536140658210413	0.726191330354748	-0.872371690204712	0.402760803463113	0.999985647704691	-4.60400652515965	6.23316738553063e-06
ENSG00000284008	NA	-0.347581633084437	-0.910312338140558	0.215149071971684	1.02136787870762	-1.36970113997325	0.199719338661242	0.999985647704691	-4.5587494300791	6.23316738553063e-06
ENSG00000252106	RNY3P15	-0.347338274259986	-1.39228490487934	0.697608356359363	-0.784703144169236	-0.73710293905652	0.477412461712412	0.999985647704691	-4.60186202066491	6.23316738553063e-06
ENSG00000163431	LMOD1	-0.34712807893461	-1.67279828802204	0.978542130152818	-0.25426412944015	-0.580662605794097	0.573874598754931	0.999985647704691	-4.61412976480695	6.23316738553063e-06
ENSG00000214243	AC004980.10	-0.347000252867835	-1.03280360742246	0.33880310168679	1.14492023910914	-1.12201792935895	0.287172963182375	0.999985647704691	-4.58707475467483	6.23316738553063e-06
ENSG00000227227	AC017101.10	-0.346978456968028	-1.15559055080327	0.461633636867213	2.3860008155114	-0.951550604569616	0.362985325481707	0.999985647704691	-4.60129915017855	6.23316738553063e-06
ENSG00000185900	POMK	-0.346914153357879	-0.838548573408219	0.144720266692462	2.76327611897365	-1.56476581003584	0.147630514770998	0.999985647704691	-4.52550636291971	6.23316738553063e-06
ENSG00000135338	LCA5	-0.346824031927793	-0.916020251173868	0.222372187318282	3.04429177534941	-1.35119113321994	0.205387348168172	0.999985647704691	-4.55590591514496	6.23316738553063e-06
ENSG00000213020	ZNF611	-0.346480003653197	-1.01499470441621	0.322034697109819	2.97422984814169	-1.14930904350112	0.276256465542498	0.999985647704691	-4.58023309255919	6.23316738553063e-06
ENSG00000188158	NHS	-0.346440007756483	-0.888541063720943	0.195661048207976	3.18520235281065	-1.4171551424318	0.185786134005163	0.999985647704691	-4.52550346437175	6.23316738553063e-06
