ens_id	gene_symbol	logFC	CI_L	CI_R	AveExpr	t	P_Value	adj_P_Val	B	neg_log_adj_P_Val
ENSG00000215068	AC025171.1	-0.383554317471701	-1.10314879506311	0.336040160119704	-1.42346369022624	-1.18197601720246	0.263620477150181	0.999815830823291	-4.92995477904741	7.99910233478342e-05
ENSG00000077514	POLD3	-0.383255634412536	-1.03265170588758	0.266140437062512	3.86540385080536	-1.30872531132964	0.218899156088666	0.999815830823291	-5.36586400370676	7.99910233478342e-05
ENSG00000079805	DNM2	-0.383111477438595	-0.878459244790736	0.112236289913547	7.26271222947418	-1.71508071564699	0.116022297578299	0.999815830823291	-4.8117401391651	7.99910233478342e-05
ENSG00000257957	QRSL1P3	-0.383001161831433	-1.38992503797796	0.623922714315098	-0.436957565027274	-0.843476647257884	0.418001290613137	0.999815830823291	-5.25161902850942	7.99910233478342e-05
ENSG00000166851	PLK1	-0.382958031730164	-1.34345934420702	0.577543280746694	5.63142238057655	-0.884143646393487	0.396662766964592	0.999815830823291	-5.78770743354785	7.99910233478342e-05
ENSG00000261243	RP11-517C16.4	-0.382597923245123	-1.32251900309407	0.557323156603821	0.285029725881088	-0.90265299864358	0.38720485424033	0.999815830823291	-5.13743397707235	7.99910233478342e-05
ENSG00000051341	POLQ	-0.38253014523069	-1.07376696423926	0.308706673777876	3.82506476560388	-1.22718040774123	0.246896368842395	0.999815830823291	-5.47034278307145	7.99910233478342e-05
ENSG00000151651	ADAM8	-0.382510637352965	-0.857689862695055	0.0926685879891261	1.13879079042056	-1.7850717725955	0.103497585568427	0.999815830823291	-4.40625187942734	7.99910233478342e-05
ENSG00000265168	RP11-192H23.5	-0.382121415225896	-1.28705166044463	0.522808829992837	3.01670887242902	-0.936388096876586	0.37037659547561	0.999815830823291	-5.57710275946613	7.99910233478342e-05
ENSG00000259339	TGIF1P1	-0.381989010726391	-1.30307723273799	0.539099211285208	0.0529623279407208	-0.919642960209115	0.378663517238725	0.999815830823291	-5.03704434589253	7.99910233478342e-05
ENSG00000207827	MIR30A	-0.381942392159822	-0.929797731122711	0.165912946803066	5.40996881667642	-1.54597183010485	0.152074927353802	0.999815830823291	-4.99671111968314	7.99910233478342e-05
ENSG00000226982	CENPCP1	-0.381931449432888	-1.14119243184969	0.377329532983912	0.913235288639155	-1.11548555080764	0.28983499873522	0.999815830823291	-5.24281750149511	7.99910233478342e-05
ENSG00000164078	MST1R	-0.381903218852157	-2.47473993136223	1.71093349365791	4.36500060155342	-0.404657490926351	0.69395364641367	0.999815830823291	-5.71043902610618	7.99910233478342e-05
ENSG00000100605	ITPK1	-0.381495149782715	-1.1099344858744	0.346944186308968	5.42894038972192	-1.16135566197716	0.27154236373514	0.999815830823291	-5.4963231006506	7.99910233478342e-05
ENSG00000273269	RP11-761B3.1	-0.381339052780141	-1.45915027663523	0.696472171074948	3.3990359391977	-0.784581732672212	0.4502573956385	0.999815830823291	-5.51997611204341	7.99910233478342e-05
ENSG00000181544	FANCB	-0.381156650864814	-1.13780201857034	0.375488716840707	1.5388153484017	-1.11707089181051	0.289187200678926	0.999815830823291	-5.30500647172493	7.99910233478342e-05
ENSG00000144354	CDCA7	-0.381077653148573	-1.46133421407678	0.699178907779636	4.75317179673981	-0.782269107546307	0.451556419332732	0.999815830823291	-5.81685436347159	7.99910233478342e-05
ENSG00000271797	CTC-428G20.6	-0.380841112279779	-1.53953064771711	0.777848423157552	-0.0346746196374556	-0.728863749440811	0.482228059142266	0.999815830823291	-5.05635604222056	7.99910233478342e-05
ENSG00000226065	ZBTB45P2	-0.38047988809059	-0.888842771912832	0.127882995731651	3.57179099421378	-1.65969192561789	0.126886811441828	0.999815830823291	-4.55886380967977	7.99910233478342e-05
ENSG00000224976	PARP4P2	-0.380299353717886	-0.827810167650365	0.0672114602145942	3.64519910495377	-1.88448056856334	0.08782469708608	0.999815830823291	-4.41079100181112	7.99910233478342e-05
ENSG00000079150	FKBP7	-0.380164936374285	-1.08377377892467	0.323443906176101	1.54940239208891	-1.19814775985018	0.257536745060217	0.999815830823291	-5.19108881958196	7.99910233478342e-05
ENSG00000129173	E2F8	-0.380143152939933	-1.49687165472824	0.73658534884837	2.97340916564374	-0.754864814260177	0.467134559122378	0.999815830823291	-5.59901391112774	7.99910233478342e-05
ENSG00000274012	RN7SL2	-0.380127856903421	-2.32908609479487	1.56883038098802	8.63598878363823	-0.432510618885946	0.674230544571763	0.999815830823291	-5.62834606454307	7.99910233478342e-05
ENSG00000146918	NCAPG2	-0.380093927151252	-1.14459402450867	0.384406170206166	5.71664811030319	-1.10251116553804	0.295178803023259	0.999815830823291	-5.63282366593914	7.99910233478342e-05
ENSG00000167642	SPINT2	-0.380041039887193	-0.948265020030573	0.188182940256186	6.95858604964929	-1.48313454503511	0.167793143826972	0.999815830823291	-5.16535979100786	7.99910233478342e-05
ENSG00000283378	CH17-296N19.1	-0.38000370068266	-1.58014052819528	0.820133126829956	2.89851599230404	-0.702144783930943	0.498052141216355	0.999815830823291	-5.58009747060862	7.99910233478342e-05
ENSG00000204637	AC068538.2	-0.37949549033919	-1.3952180180952	0.63622703741682	-0.267970853738982	-0.828516468312182	0.426043672041088	0.999815830823291	-5.12443508528415	7.99910233478342e-05
ENSG00000186940	CHCHD2P9	-0.379481553092178	-0.889835419852153	0.130872313667797	3.78870935984773	-1.64887931691981	0.129111044873037	0.999815830823291	-4.6258898286599	7.99910233478342e-05
ENSG00000090006	LTBP4	-0.379331747997392	-0.824730734314465	0.0660672383196813	6.97151005738116	-1.88859823142542	0.087225376603286	0.999815830823291	-4.61365480546925	7.99910233478342e-05
ENSG00000273247	RP11-83A24.2	-0.378979382393538	-1.22431001382963	0.466351249042558	0.43772369680305	-0.99416527107253	0.342783073012787	0.999815830823291	-5.15214817104583	7.99910233478342e-05
ENSG00000278978	RP11-164P12.5	-0.378567448702681	-1.11358668485297	0.35645178744761	0.0834153915625925	-1.14212640910255	0.279097573542145	0.999815830823291	-4.91893243523884	7.99910233478342e-05
ENSG00000167711	SERPINF2	-0.378209458136552	-2.05491497700374	1.29849606073064	1.08799875926969	-0.500201744643317	0.627381400834637	0.999815830823291	-5.1592888989306	7.99910233478342e-05
ENSG00000106789	CORO2A	-0.378139977010167	-1.12126239615936	0.364982442139024	3.42021250181961	-1.12839678586261	0.284591833924527	0.999815830823291	-5.19146953254301	7.99910233478342e-05
ENSG00000276160	GGTLC5P	-0.378080980662712	-1.08845875087081	0.332296789545383	1.05854591234078	-1.18022573091255	0.264285711356337	0.999815830823291	-5.1042833220032	7.99910233478342e-05
ENSG00000094804	CDC6	-0.377811966286047	-1.2280430271873	0.47241909461521	5.56065192190017	-0.985390459132969	0.346874175500029	0.999815830823291	-5.69986465732364	7.99910233478342e-05
ENSG00000206144	RP11-400K9.2	-0.377752891590315	-1.33146346415928	0.575957680978648	0.258778567823947	-0.878336258003275	0.399663033510573	0.999815830823291	-5.11025773917626	7.99910233478342e-05
ENSG00000167779	IGFBP6	-0.377693896262556	-1.43829585078709	0.682908058261984	5.55450465998153	-0.78969093731544	0.447396149103711	0.999815830823291	-5.87391180647363	7.99910233478342e-05
ENSG00000167476	JSRP1	-0.377677472626507	-0.769133622076662	0.0137786768236483	6.2264347050155	-2.13947675326816	0.0571415915281803	0.999815830823291	-4.24740641085596	7.99910233478342e-05
ENSG00000212123	PRR22	-0.377462812534656	-2.1429031872462	1.38797756217689	0.82024584088194	-0.474122676897987	0.645241964291297	0.999815830823291	-5.04554460159434	7.99910233478342e-05
ENSG00000117394	SLC2A1	-0.377097511120041	-0.978023956728889	0.223828934488806	7.72177252678528	-1.39156007432785	0.193195495743497	0.999815830823291	-5.22908623678073	7.99910233478342e-05
ENSG00000273299	CTB-13L3.1	-0.377023566804175	-1.6581189537419	0.904071820133549	0.00406527636709376	-0.652614383021429	0.52821230145774	0.999815830823291	-5.06886346337361	7.99910233478342e-05
ENSG00000163975	MELTF	-0.376782059888577	-1.57644209571229	0.822877975935131	4.10826203840398	-0.696468750834173	0.501454292028794	0.999815830823291	-5.25769425308355	7.99910233478342e-05
ENSG00000188060	RAB42	-0.37672064079659	-1.58815818446827	0.834716902875087	-1.38600077856448	-0.689585304853077	0.505599088683892	0.999815830823291	-5.40063239225404	7.99910233478342e-05
ENSG00000232160	RAP2C-AS1	-0.376682982369726	-1.14620782312729	0.39284185838784	1.18500704303653	-1.08548285241725	0.302307007502274	0.999815830823291	-5.01279858936521	7.99910233478342e-05
ENSG00000204175	GPRIN2	-0.37661987653081	-1.37342383068991	0.620184077628293	1.84227928348865	-0.837843867433926	0.421017265054785	0.999815830823291	-5.77311115592373	7.99910233478342e-05
ENSG00000179604	CDC42EP4	-0.37624622237919	-0.855139971216332	0.102647526457952	5.26588166291349	-1.74221837841399	0.111011532275248	0.999815830823291	-4.72815580622153	7.99910233478342e-05
ENSG00000147155	EBP	-0.376033125390266	-0.953785466073257	0.201719215292725	4.47078625396841	-1.44329132524833	0.178470617596019	0.999815830823291	-5.11271591361158	7.99910233478342e-05
ENSG00000234380	LINC01426	-0.376031901529647	-1.49099739627384	0.738933593214552	-0.185309573282983	-0.747881644259028	0.471158458339282	0.999815830823291	-5.06317790047881	7.99910233478342e-05
ENSG00000162300	ZFPL1	-0.375911733264643	-0.859257799668248	0.107434333138963	4.03573533263922	-1.72463542923948	0.114235238006365	0.999815830823291	-4.68713679375959	7.99910233478342e-05
ENSG00000177565	TBL1XR1	-0.375903287439125	-0.834245141010642	0.0824385661323919	7.08626242492279	-1.81867969362102	0.0979325934413119	0.999815830823291	-4.67720792811625	7.99910233478342e-05
ENSG00000184270	HIST2H2AB	-0.375651980037007	-1.18878140025237	0.437477440178354	-0.25851357960473	-1.0244614439927	0.3289310746856	0.999815830823291	-5.60813281408215	7.99910233478342e-05
ENSG00000250644	RP11-295K3.1	-0.375617541304582	-1.17437181841677	0.42313673580761	6.2519422242842	-1.04280301829132	0.320749962386358	0.999815830823291	-5.68510462509197	7.99910233478342e-05
ENSG00000158104	HPD	-0.375506336380909	-1.49074011953595	0.739727446774132	-0.602592366960281	-0.746656695042877	0.471866570421261	0.999815830823291	-5.01974974866337	7.99910233478342e-05
ENSG00000166206	GABRB3	-0.375446341794938	-1.72743552631199	0.976542842722117	-2.6305684894332	-0.61580650232878	0.551303864691323	0.999815830823291	-5.57780125828286	7.99910233478342e-05
ENSG00000227848	SUCLA2-AS1	-0.375357388469946	-4.99679690907895	4.24608213213905	-2.35453285153655	-0.180109784078459	0.860538926910838	0.999815830823291	-5.2622963703391	7.99910233478342e-05
ENSG00000076706	MCAM	-0.375216089087062	-1.0346282866095	0.284196108435377	5.19293906023664	-1.26181035415668	0.234670702867981	0.999815830823291	-5.44626226850158	7.99910233478342e-05
ENSG00000149548	CCDC15	-0.375173061918636	-1.34937469056812	0.599028566730848	1.20650389403109	-0.853989256396652	0.412411736079101	0.999815830823291	-5.44338104245687	7.99910233478342e-05
ENSG00000213717	AC004692.5	-0.375154845254647	-1.94158031721345	1.19127062670416	3.01072978661519	-0.53109282459615	0.606546421300486	0.999815830823291	-5.43878501356253	7.99910233478342e-05
ENSG00000266495	RP11-17J14.2	-0.375033712222173	-1.4841418243776	0.734074399933252	0.138858649167532	-0.749835568875459	0.470030340363237	0.999815830823291	-5.29097395157091	7.99910233478342e-05
ENSG00000100379	KCTD17	-0.374966371893563	-1.02463589366823	0.274703149881101	3.80853031670179	-1.27988054713648	0.228489382029708	0.999815830823291	-5.15834504933989	7.99910233478342e-05
ENSG00000238244	GABARAPL3	-0.374834890778212	-1.25366592369103	0.503996142134607	-0.422626812309028	-0.945810728647699	0.365770780170461	0.999815830823291	-5.16872393943301	7.99910233478342e-05
ENSG00000101773	RBBP8	-0.374757939844116	-0.747578921622873	-0.00193695806535926	5.75985302491882	-2.22905152651475	0.0490213175804572	0.999815830823291	-4.11040155983224	7.99910233478342e-05
ENSG00000229357	CYCSP51	-0.37449885861167	-1.54559613514797	0.796598417924625	0.0821403606552021	-0.709132088890454	0.49388348138341	0.999815830823291	-4.98716604130638	7.99910233478342e-05
ENSG00000214286	PDCL3P3	-0.374396482180813	-1.23917625370882	0.490383289347191	0.466911581373005	-0.960054412089953	0.358886707276584	0.999815830823291	-5.09807284979147	7.99910233478342e-05
ENSG00000200488	RN7SKP203	-0.37431721285888	-0.917256999910125	0.168622574192364	3.47395407219288	-1.52882487670884	0.156231480599115	0.999815830823291	-4.7844711167356	7.99910233478342e-05
ENSG00000231453	LINC01305	-0.37398600809228	-1.18996035707833	0.441988340893773	-3.38528410552389	-1.01636209194924	0.332592862684536	0.999815830823291	-5.13022002639577	7.99910233478342e-05
ENSG00000280496	SNORA17B	-0.373787090786547	-1.25394692015775	0.50637273858466	-1.08765825123764	-0.941742923785985	0.367754076470693	0.999815830823291	-5.05522268763118	7.99910233478342e-05
ENSG00000256667	KLRA1P	-0.373407213114206	-1.11374491024213	0.366930484013724	1.02743021930258	-1.11846513284624	0.288618416510904	0.999815830823291	-5.00378504000442	7.99910233478342e-05
ENSG00000207112	SNORA25	-0.373364816687872	-1.20012813400411	0.453398500628367	0.0468809296851488	-1.00143277774646	0.339421657108073	0.999815830823291	-5.3205255246769	7.99910233478342e-05
ENSG00000119333	WDR34	-0.373291922789808	-1.00246457152359	0.25588072594397	6.11974646302001	-1.3156742312612	0.216639071619259	0.999815830823291	-5.36134922691291	7.99910233478342e-05
ENSG00000149503	INCENP	-0.373287419241032	-1.05998082002994	0.313405981547879	5.12613277813539	-1.20545246720796	0.254825682016155	0.999815830823291	-5.4957440078598	7.99910233478342e-05
ENSG00000025770	NCAPH2	-0.373168858472656	-1.09266973509701	0.346332018151693	5.09203249413472	-1.15012138130188	0.275936574729211	0.999815830823291	-5.47712850951216	7.99910233478342e-05
ENSG00000186185	KIF18B	-0.373163669630391	-1.29820477433151	0.551877435070729	4.66915798854694	-0.894556827204193	0.391322246228	0.999815830823291	-5.69873624267186	7.99910233478342e-05
ENSG00000187260	WDR86	-0.372895529967354	-0.935396750695945	0.189605690761236	2.23574716582548	-1.47005410351065	0.17123629262096	0.999815830823291	-4.84203176374185	7.99910233478342e-05
ENSG00000165898	ISCA2	-0.372835382867025	-0.835069443475421	0.0893986777413713	3.97744739375503	-1.78864761424426	0.102892029977986	0.999815830823291	-4.6454188398514	7.99910233478342e-05
ENSG00000201510	RN7SKP217	-0.37283096424213	-1.12612532156868	0.380463393084423	-3.70207790758298	-1.09753118850932	0.297249966900037	0.999815830823291	-4.99501744661167	7.99910233478342e-05
ENSG00000104447	TRPS1	-0.372444598942537	-0.818830444825864	0.0739412469407897	-0.707969608681558	-1.85020936944426	0.0929625569677726	0.999815830823291	-4.66179172668316	7.99910233478342e-05
ENSG00000243649	CFB	-0.3724367944191	-1.24852576986164	0.503652181023443	0.180519350561942	-0.942701016474197	0.367286257271782	0.999815830823291	-5.37546660191807	7.99910233478342e-05
ENSG00000267500	ZNF887P	-0.372327600900175	-1.38056285650836	0.635907654708014	-0.465303739432171	-0.818903944407253	0.431265690006448	0.999815830823291	-5.1652005728363	7.99910233478342e-05
ENSG00000213648	SULT1A4	-0.372245031060388	-0.834199475966328	0.0897094138455529	3.97999140439438	-1.78689638268176	0.103188189329995	0.999815830823291	-4.5877928393828	7.99910233478342e-05
ENSG00000244618	RN7SL334P	-0.37223361446902	-0.981432150862314	0.236964921924274	-3.63395914350762	-1.35495960777097	0.204222611228203	0.999815830823291	-4.77698331450486	7.99910233478342e-05
ENSG00000265735	RN7SL5P	-0.371965132971443	-2.24894960396477	1.50501933802188	8.15837027165071	-0.439451714572775	0.669354565173398	0.999815830823291	-5.62543740549569	7.99910233478342e-05
ENSG00000244642	RN7SL396P	-0.371803601159856	-2.06542009338346	1.32181289106375	6.65312352538783	-0.486819682061448	0.636515889781551	0.999815830823291	-5.60440666109505	7.99910233478342e-05
ENSG00000111203	ITFG2	-0.371601050399083	-1.16184993128529	0.418647830487119	3.90049802333828	-1.04275589590879	0.320770783559015	0.999815830823291	-5.44137434654953	7.99910233478342e-05
ENSG00000245248	USP2-AS1	-0.37149068783313	-2.24444754224049	1.50146616657423	0.41770676109153	-0.439834983640912	0.669085790295722	0.999815830823291	-5.13608234234522	7.99910233478342e-05
ENSG00000261192	RNF126P1	-0.371473353802566	-1.46365453952069	0.720707831915559	-0.348261690116299	-0.754227887687449	0.46750066390119	0.999815830823291	-4.94744925152327	7.99910233478342e-05
ENSG00000283033	RP11-219A15.5	-0.371314538043103	-2.11144026716158	1.36881119107537	0.898109416052763	-0.473184963649528	0.645888667961366	0.999815830823291	-5.11718370476876	7.99910233478342e-05
ENSG00000020426	MNAT1	-0.371241831551242	-0.885837249216798	0.143353586114315	4.25811955066052	-1.59978125096142	0.139653594297353	0.999815830823291	-4.99668789501363	7.99910233478342e-05
ENSG00000258057	BCDIN3D-AS1	-0.370942820591738	-1.05715146407058	0.315265822887106	1.55852865001915	-1.19872730093557	0.257320817701078	0.999815830823291	-4.92234337540279	7.99910233478342e-05
ENSG00000262943	ALOX12P2	-0.370939245615423	-1.8574244641498	1.11554597291895	0.464627517869236	-0.553365144301876	0.59174809984925	0.999815830823291	-4.93909853083375	7.99910233478342e-05
ENSG00000119698	PPP4R4	-0.370784243926639	-1.35208610685658	0.610517619003302	1.9046717143273	-0.837892413678412	0.420991209190873	0.999815830823291	-5.43775162880462	7.99910233478342e-05
ENSG00000230079	STK24P1	-0.370608438027255	-1.35666004713783	0.615443171083316	0.837801449407013	-0.833460970939376	0.423374147969449	0.999815830823291	-5.01377700593811	7.99910233478342e-05
ENSG00000200418	SNORA63	-0.370590695418051	-1.68895329521613	0.947771904380031	0.543261387197048	-0.623346101348476	0.546527668373449	0.999815830823291	-5.39101119992033	7.99910233478342e-05
ENSG00000229184	ATP5HP2	-0.370556488341606	-1.70761886778454	0.966505891101331	-0.223065296414626	-0.614571424747783	0.55208850896364	0.999815830823291	-5.00377013952081	7.99910233478342e-05
ENSG00000259670	RP11-485O10.2	-0.370475777007192	-1.32689209554635	0.585940541531967	-0.547266507669627	-0.858978810520877	0.409776691957653	0.999815830823291	-5.27289969773672	7.99910233478342e-05
ENSG00000205790	DPP9-AS1	-0.370444272021756	-1.15266399950311	0.411775455459595	2.5152856866014	-1.05017996802387	0.317502946743713	0.999815830823291	-5.23852278360381	7.99910233478342e-05
ENSG00000138778	CENPE	-0.370176905016717	-1.19622515156311	0.455871341529674	5.11958339517565	-0.99374170616017	0.342979735278079	0.999815830823291	-5.74106549781476	7.99910233478342e-05
ENSG00000215313	RPL6P30	-0.369997791487524	-1.89718918211588	1.15719359914084	0.843755915524654	-0.537248578800625	0.602437357055481	0.999815830823291	-5.11037204006385	7.99910233478342e-05
ENSG00000265678	RP11-1376P16.2	-0.369905060672624	-1.30034014457962	0.560530023234376	0.715637367481311	-0.881604514860631	0.397972629565182	0.999815830823291	-5.12097172626421	7.99910233478342e-05
ENSG00000179008	C14orf39	-0.369752542478031	-1.14581450113246	0.406309416176397	1.48559720987882	-1.05653620546435	0.314725123877323	0.999815830823291	-5.05516609381088	7.99910233478342e-05
ENSG00000239437	RN7SL752P	-0.36940449620089	-2.02678698223501	1.28797798983323	6.04968827856958	-0.494252691007688	0.631434195514422	0.999815830823291	-5.60092060085258	7.99910233478342e-05
ENSG00000124224	PPP4R1L	-0.369221746074227	-1.0850468900072	0.346603397858748	1.35894323108316	-1.14379958108887	0.278433712950744	0.999815830823291	-4.93062008850024	7.99910233478342e-05
ENSG00000206077	ZDHHC11B	-0.368983756844956	-1.50745858923977	0.769491075549859	1.26972159510751	-0.718709564845602	0.488204533075653	0.999815830823291	-5.03503786789987	7.99910233478342e-05
ENSG00000183067	IGSF5	-0.368922174225738	-1.6887492505138	0.950904902062329	-0.780393569940316	-0.619851043168353	0.548738789666188	0.999815830823291	-5.34990986259492	7.99910233478342e-05
ENSG00000205138	SDHAF1	-0.368735930662091	-0.834524633127385	0.0970527718032025	2.86995751256442	-1.75548094000572	0.108634728208531	0.999815830823291	-4.51505383623278	7.99910233478342e-05
ENSG00000197275	RAD54B	-0.368719549421123	-1.01032528071959	0.272886181877348	3.77854715491801	-1.27437587206534	0.230358129469077	0.999815830823291	-5.38701711303421	7.99910233478342e-05
ENSG00000260300	RP11-505K9.4	-0.368684035090537	-1.08465936084691	0.347291290665836	0.321845216971017	-1.14189425224822	0.279189783561925	0.999815830823291	-4.95448242929744	7.99910233478342e-05
ENSG00000147454	SLC25A37	-0.368480140722264	-0.792644376934901	0.0556840954903728	6.13781155588217	-1.92641410444973	0.0818960220828125	0.999815830823291	-4.57547997355387	7.99910233478342e-05
ENSG00000072571	HMMR	-0.368456790619675	-1.16772726466652	0.43081368342717	5.12754034611553	-1.02226244332599	0.329922280479647	0.999815830823291	-5.68896969559593	7.99910233478342e-05
ENSG00000269289	CTB-92J24.3	-0.368328929691726	-1.08967277908493	0.353014919701477	-2.34170276677785	-1.13230417484159	0.283019686823066	0.999815830823291	-4.95751151282352	7.99910233478342e-05
ENSG00000101935	AMMECR1	-0.367972828334872	-0.686216559395805	-0.0497290972739384	3.98382255004408	-2.56404418025153	0.027455352216838	0.999815830823291	-3.54886872254504	7.99910233478342e-05
ENSG00000245958	RP11-33B1.1	-0.367693559495256	-0.836052365088569	0.100665246098058	2.54793862252536	-1.74091250043505	0.111248092599639	0.999815830823291	-4.61991951219622	7.99910233478342e-05
ENSG00000173621	LRFN4	-0.36760068734517	-0.770939430247122	0.0357380555567832	5.11933272976776	-2.02104500711155	0.0698612672555162	0.999815830823291	-4.27996995166308	7.99910233478342e-05
ENSG00000006047	YBX2	-0.367489175981862	-0.86584907639089	0.130870724427165	1.62498258811565	-1.63520072941977	0.131974617575811	0.999815830823291	-4.78839133767249	7.99910233478342e-05
ENSG00000269981	RP11-34P13.16	-0.367406454524035	-1.32895058384982	0.59413767480175	1.69441767320208	-0.847319442191622	0.41595214782635	0.999815830823291	-5.06202773686031	7.99910233478342e-05
ENSG00000229081	LINC01165	-0.367339380208265	-2.44604790846793	1.7113691480514	-3.44715278623953	-0.391871339769286	0.703089299623986	0.999815830823291	-5.37837057990287	7.99910233478342e-05
ENSG00000258725	PRC1-AS1	-0.36721979941189	-1.09507834791424	0.360638749090465	4.13235243100435	-1.11879035228199	0.288485867159582	0.999815830823291	-5.51527259026251	7.99910233478342e-05
ENSG00000244234	GMCL1P1	-0.36703445470072	-1.16189999964753	0.427831090246087	-0.277917478007348	-1.02395948535739	0.329157138317159	0.999815830823291	-5.05616812455029	7.99910233478342e-05
ENSG00000170425	ADORA2B	-0.366774826106127	-0.891347148480883	0.15779749626863	4.096509363513	-1.55047139412773	0.151000335240439	0.999815830823291	-4.80935881552754	7.99910233478342e-05
ENSG00000130164	LDLR	-0.366517514556395	-0.926649125449896	0.193614096337106	6.25898508047328	-1.45102288098976	0.176354269570536	0.999815830823291	-5.17257944379979	7.99910233478342e-05
ENSG00000257285	RP11-298I3.1	-0.366460028571159	-1.00191350453613	0.268993447393815	1.15196791824457	-1.27882895850073	0.228845417826166	0.999815830823291	-4.91511895156374	7.99910233478342e-05
ENSG00000268089	GABRQ	-0.366398706435381	-1.33799062665753	0.605193213786766	2.38541640927771	-0.836256772235219	0.421869694181675	0.999815830823291	-5.38472480274694	7.99910233478342e-05
ENSG00000173320	STOX2	-0.366306905990509	-2.21646051634546	1.48384670436444	0.888347404683537	-0.439042870980001	0.669641328401713	0.999815830823291	-5.08269863094913	7.99910233478342e-05
ENSG00000158427	TMSB15B	-0.366081006880112	-1.23750388257887	0.50534186881865	0.825158950093835	-0.931575056502769	0.372745148342253	0.999815830823291	-5.41705193505893	7.99910233478342e-05
ENSG00000184897	H1FX	-0.366046982384944	-0.835145996598897	0.103052031829009	6.89729433308684	-1.73038173117829	0.113172497093352	0.999815830823291	-4.83855197272372	7.99910233478342e-05
ENSG00000108821	COL1A1	-0.366003105843417	-1.26217881468191	0.530172602995074	4.00767149629748	-0.905651713981905	0.385687560220346	0.999815830823291	-5.54758405614104	7.99910233478342e-05
ENSG00000105664	COMP	-0.365962706711674	-0.999029107359027	0.26710369393568	-0.583660627195823	-1.28190894288506	0.227803909731338	0.999815830823291	-5.38613643706912	7.99910233478342e-05
ENSG00000269469	CTD-3148I10.9	-0.365898411933639	-1.1773784065348	0.445581582667521	2.15586147344107	-0.999890213183291	0.340133096059164	0.999815830823291	-5.17434076013001	7.99910233478342e-05
ENSG00000278249	SCARNA2	-0.365685874869621	-0.671652790699414	-0.0597189590398281	1.53610291977884	-2.65035059481873	0.0236238447457506	0.999815830823291	-3.43930294988597	7.99910233478342e-05
ENSG00000270066	SCARNA2	-0.365685874869621	-0.671652790699414	-0.0597189590398281	1.53610291977884	-2.65035059481873	0.0236238447457506	0.999815830823291	-3.43930294988597	7.99910233478342e-05
ENSG00000283029	RN7SL1	-0.365582823558823	-2.22010254971287	1.48893690259523	8.52550554356594	-0.437143410502399	0.670974337684423	0.999815830823291	-5.62640963175782	7.99910233478342e-05
ENSG00000276168	RN7SL1	-0.365582823558823	-2.22010254971287	1.48893690259523	8.52550554356594	-0.437143410502399	0.670974337684423	0.999815830823291	-5.62640963175782	7.99910233478342e-05
ENSG00000237149	ZNF503-AS2	-0.365346642760569	-1.38017414247241	0.649480856951277	1.64523977179903	-0.79833010046609	0.442585178183614	0.999815830823291	-5.22963708106566	7.99910233478342e-05
ENSG00000220583	RPL35P2	-0.365270338235175	-1.06052387383439	0.32998319736404	4.79005500665118	-1.16503993250005	0.270113336680103	0.999815830823291	-5.28066728453261	7.99910233478342e-05
ENSG00000278996	CH507-513H4.1	-0.365167166182863	-0.997639353950599	0.267305021584873	2.79327079144941	-1.28032403743408	0.228339365713481	0.999815830823291	-4.99799284154954	7.99910233478342e-05
ENSG00000162526	TSSK3	-0.365117838605941	-1.36926542648836	0.639029749276478	1.5071776507802	-0.806315694395541	0.438168539147336	0.999815830823291	-5.21013528596508	7.99910233478342e-05
ENSG00000200959	SNORA74A	-0.364958801573377	-1.01066147493939	0.280743871792634	-1.18843188001984	-1.25337453831911	0.237602639839539	0.999815830823291	-5.08349386188895	7.99910233478342e-05
ENSG00000100473	COCH	-0.364849197237485	-0.710587824494837	-0.0191105699801342	3.47145530887859	-2.34010369502802	0.0404884262504732	0.999815830823291	-3.8827586079443	7.99910233478342e-05
ENSG00000249955	RP11-6E9.4	-0.364751945386196	-1.54571532535687	0.816211434584475	-0.926425567400745	-0.684905725212367	0.508428661715471	0.999815830823291	-5.22466432349816	7.99910233478342e-05
ENSG00000221288	MIR663B	-0.364704845292398	-1.56700333849138	0.837593647906586	-0.552219297563287	-0.672665015290464	0.515875171082581	0.999815830823291	-5.07334058515635	7.99910233478342e-05
ENSG00000236144	TMEM147-AS1	-0.364618501929103	-0.811952427737699	0.0827154238794924	3.85545315713327	-1.80749238682134	0.0997538821489255	0.999815830823291	-4.52297560868875	7.99910233478342e-05
ENSG00000260603	GS1-21A4.1	-0.364311042319597	-1.48959679376739	0.760974709128196	3.16778846184774	-0.717925080941555	0.488668164595781	0.999815830823291	-5.71558647194971	7.99910233478342e-05
ENSG00000270385	GS1-21A4.2	-0.364311042319597	-1.48959679376739	0.760974709128196	3.16778846184774	-0.717925080941555	0.488668164595781	0.999815830823291	-5.71558647194971	7.99910233478342e-05
ENSG00000188747	NOXA1	-0.364138203246832	-1.09307646263556	0.364800056141891	3.46679579779966	-1.10775854863822	0.293008467543966	0.999815830823291	-5.250476428389	7.99910233478342e-05
ENSG00000185267	CDNF	-0.36392766851243	-1.24595633323624	0.518100996211378	0.570850886473687	-0.914959743758135	0.381004503033102	0.999815830823291	-5.11584964231461	7.99910233478342e-05
