"ATAC_SYMBOL","ENSEMBL","RNA_SYMBOL","RNA_logFC","RNA_P_Value","Avg_ATAC_logFC","nb_sig_peak","GENENAME","BAF.gene","TF.gene"
"MLXIPL","ENSG00000009950","MLXIPL",-0.533713823936181,0.0281325868155936,-0.199241428936075,2,"MLX interacting protein like","NO","YES"
"MLYCD","ENSG00000103150","MLYCD",0.147641597890562,0.496229143732267,0.335391987456868,4,"malonyl-CoA decarboxylase","NO","NO"
"MMAA","ENSG00000151611","MMAA",1.01843296763323,0.0890380849358466,-0.356193002513158,5,"metabolism of cobalamin associated A","NO","NO"
"MMAB","ENSG00000139428","MMAB",-0.606808463512664,0.0124099238460807,-1.98142147713205,2,"metabolism of cobalamin associated B","NO","NO"
"MMADHC","ENSG00000168288","MMADHC",-0.177616762393159,0.233108524221902,-0.117129702701847,13,"metabolism of cobalamin associated D","NO","NO"
"MMD","ENSG00000108960","MMD",-0.998146789310102,0.000244706771326801,-1.20650819976527,6,"monocyte to macrophage differentiation associated","NO","NO"
"MME","ENSG00000196549","MME",0.455302272574512,0.523848969755188,-0.145837040787853,7,"membrane metalloendopeptidase","NO","NO"
"MMGT1","ENSG00000169446","MMGT1",-0.080182149655367,0.604279050109519,-0.821447493994113,1,"membrane magnesium transporter 1","NO","NO"
"MMP16","ENSG00000156103","MMP16",1.42315674270062,0.387264816777257,0.167413590637642,11,"matrix metallopeptidase 16","NO","NO"
"MMP17","ENSG00000198598","MMP17",-0.160595227775515,0.441850630689828,-1.60992021698838,4,"matrix metallopeptidase 17","NO","NO"
"MMP23B","ENSG00000189409","MMP23B",1.19375139955043,0.00189839177404275,1.19596844096076,1,"matrix metallopeptidase 23B","NO","NO"
"MMP25","ENSG00000008516","MMP25",0.469230764648581,0.111523581935094,1.61200685533737,1,"matrix metallopeptidase 25","NO","NO"
"MMP28","ENSG00000271447","MMP28",0.41396249944478,0.421351234662635,-0.573357931745131,1,"matrix metallopeptidase 28","NO","NO"
"MMP7","ENSG00000137673","MMP7",-1.60465691086765,0.157480352232887,0.124718933306563,8,"matrix metallopeptidase 7","NO","NO"
"MMS22L","ENSG00000146263","MMS22L",-0.148593176383386,0.621915367337904,-1.07128803688352,4,"MMS22 like, DNA repair protein","NO","NO"
"MN1","ENSG00000169184","MN1",-0.349356178408933,0.254300225268908,-2.36930369241484,6,"MN1 proto-oncogene, transcriptional regulator","NO","YES"
"MNAT1","ENSG00000020426","MNAT1",-0.222551668556636,0.412372111383246,-3.27289672107071,1,"MNAT1 component of CDK activating kinase","NO","YES"
"MND1","ENSG00000121211","MND1",-0.256141032113778,0.673942873315663,0.713635667141609,15,"meiotic nuclear divisions 1","NO","NO"
"MNS1","ENSG00000138587","MNS1",-0.429320925360883,0.262888274968284,-1.38655514323479,1,"meiosis specific nuclear structural 1","NO","NO"
"MNT","ENSG00000070444","MNT",0.330384884382346,0.223615941635056,1.62054124652238,2,"MAX network transcriptional repressor","NO","YES"
"MNX1","ENSG00000130675","MNX1",-0.196439217033377,0.443390481668178,-0.881946979030164,2,"motor neuron and pancreas homeobox 1","NO","YES"
"MOB1B","ENSG00000173542","MOB1B",-0.0332699437245036,0.86539053626952,1.52138454910145,1,"MOB kinase activator 1B","NO","NO"
"MOB3B","ENSG00000120162","MOB3B",-1.72438376187688,0.00313787711992517,-0.781333301279856,8,"MOB kinase activator 3B","NO","NO"
"MOCOS","ENSG00000075643","MOCOS",-1.36562965930046,0.000377649923310648,-0.905969462386726,1,"molybdenum cofactor sulfurase","NO","NO"
"MOCS1","ENSG00000124615","MOCS1",0.24443923568169,0.450011685488886,-1.69260044738343,9,"molybdenum cofactor synthesis 1","NO","NO"
"MOCS2","ENSG00000164172","MOCS2",-0.14115061310919,0.433879993498863,0.888073423024736,2,"molybdenum cofactor synthesis 2","NO","NO"
"MON1B","ENSG00000103111","MON1B",-0.126847405403158,0.368974953605272,-0.80852580580098,6,"MON1 homolog B, secretory trafficking associated","NO","NO"
"MON2","ENSG00000061987","MON2",0.235030959880813,0.225739287349823,0.869509469683921,1,"MON2 homolog, regulator of endosome-to-Golgi trafficking","NO","NO"
"MORC2","ENSG00000133422","MORC2",0.293781935996005,0.207575540912538,1.14087480157892,1,"MORC family CW-type zinc finger 2","NO","NO"
"MORF4L1","ENSG00000185787","MORF4L1",0.324449283973421,0.0987915154837938,-1.60096608004905,1,"mortality factor 4 like 1","NO","NO"
"MORN1","ENSG00000116151","MORN1",0.194121629514957,0.458431522028793,-1.20530733346531,1,"MORN repeat containing 1","NO","NO"
"MORN2","ENSG00000188010","MORN2",0.143929658293591,0.593743780493307,-3.57471632307236,1,"MORN repeat containing 2","NO","NO"
"MOSPD1","ENSG00000101928","MOSPD1",0.62619249125532,0.0136158023299099,-1.76626470726521,2,"motile sperm domain containing 1","NO","NO"
"MOSPD2","ENSG00000130150","MOSPD2",-0.0586100020554974,0.854061269254627,-0.869968337144679,1,"motile sperm domain containing 2","NO","NO"
"MOSPD3","ENSG00000106330","MOSPD3",0.614692683880727,0.00900662372741728,0.936437668969336,1,"motile sperm domain containing 3","NO","NO"
"MOXD1","ENSG00000079931","MOXD1",-0.125312556714002,0.91078153938439,0.0885606724737985,7,"monooxygenase DBH like 1","NO","NO"
"MPC1","ENSG00000060762","MPC1",-1.58280362395392,0.000327623032197398,-1.61607195211234,9,"mitochondrial pyruvate carrier 1","NO","NO"
"MPC2","ENSG00000143158","MPC2",0.04924653245003,0.770968151165241,-1.70797443750956,1,"mitochondrial pyruvate carrier 2","NO","NO"
"MPDU1","ENSG00000129255","MPDU1",0.183996425282096,0.519066490762459,1.2825619021212,1,"mannose-P-dolichol utilization defect 1","NO","NO"
"MPDZ","ENSG00000107186","MPDZ",-1.86128062567753,0.147646288566437,0.63641651092026,3,"multiple PDZ domain crumbs cell polarity complex component","NO","NO"
"MPG","ENSG00000103152","MPG",0.478872737536725,0.00846778142488275,1.2660296091818,1,"N-methylpurine DNA glycosylase","NO","YES"
"MPHOSPH6","ENSG00000135698","MPHOSPH6",0.347331634017346,0.137141360660126,-1.30526174644496,10,"M-phase phosphoprotein 6","NO","NO"
"MPHOSPH8","ENSG00000196199","MPHOSPH8",0.145852611149353,0.618598454826872,-0.636304160938594,4,"M-phase phosphoprotein 8","NO","NO"
"MPHOSPH9","ENSG00000051825","MPHOSPH9",-0.0810685897283614,0.844614855507156,0.691626283393679,1,"M-phase phosphoprotein 9","NO","NO"
"MPLKIP","ENSG00000168303","MPLKIP",-0.337036747749814,0.061699559638891,-0.810592257916788,2,"M-phase specific PLK1 interacting protein","NO","NO"
"MPND","ENSG00000008382","MPND",0.672505332906192,0.0621500646916167,1.22589164851141,1,"MPN domain containing","NO","NO"
"MPP2","ENSG00000108852","MPP2",0.893509407930766,0.0266163781504685,1.70380377403601,1,"MAGUK p55 scaffold protein 2","NO","NO"
"MPP7","ENSG00000150054","MPP7",-0.861201230581565,0.0346383937768236,-0.531367909827704,6,"MAGUK p55 scaffold protein 7","NO","NO"
"MPPE1","ENSG00000154889","MPPE1",-0.475648053616846,0.0324673117387853,-2.72680455058762,1,"metallophosphoesterase 1","NO","NO"
"MPRIP","ENSG00000133030","MPRIP",-0.240410005247943,0.450650519213996,-1.57620612268628,1,"myosin phosphatase Rho interacting protein","NO","NO"
"MPST","ENSG00000128309","MPST",-0.475867152639802,0.0247899429534063,1.1975578074343,2,"mercaptopyruvate sulfurtransferase","NO","NO"
"MPV17L","ENSG00000156968","MPV17L",0.543580810501178,0.385227331689006,-0.96750309134325,1,"MPV17 mitochondrial inner membrane protein like","NO","NO"
"MPV17L2","ENSG00000254858","MPV17L2",0.549494403751247,0.037715651519295,1.35465702698114,1,"MPV17 mitochondrial inner membrane protein like 2","NO","NO"
"MPZ","ENSG00000158887","MPZ",1.08161327491364,0.0170685747106274,1.44416406515673,1,"myelin protein zero","NO","NO"
"MPZL1","ENSG00000197965","MPZL1",-0.0664054282609507,0.743852676711735,0.0459272909508651,2,"myelin protein zero like 1","NO","NO"
"MR1","ENSG00000153029","MR1",-0.137804570820009,0.666843554419036,-1.18024724497522,1,"major histocompatibility complex, class I-related","NO","NO"
"MRAP","ENSG00000170262","MRAP",0.122496278544759,0.690544924692233,-2.29626703957311,1,"melanocortin 2 receptor accessory protein","NO","NO"
"MRAP2","ENSG00000135324","MRAP2",1.11131674991302,0.0172412119905358,-1.32032894246162,1,"melanocortin 2 receptor accessory protein 2","NO","NO"
"MRAS","ENSG00000158186","MRAS",0.408316583882477,0.0305956803395482,-1.50008764938309,2,"muscle RAS oncogene homolog","NO","NO"
"MRC2","ENSG00000011028","MRC2",0.289820438171628,0.172934709584418,1.48170979040954,4,"mannose receptor C type 2","NO","NO"
"MREG","ENSG00000118242","MREG",-0.824951664631342,0.0115173095718861,-2.01710557597605,6,"melanoregulin","NO","NO"
"MRFAP1L1","ENSG00000178988","MRFAP1L1",-0.101004153692458,0.623523423404159,-2.5108355992171,1,"Morf4 family associated protein 1 like 1","NO","NO"
"MRGBP","ENSG00000101189","MRGBP",0.395684282153906,0.0332241449123812,1.45602916026269,3,"MRG domain binding protein","NO","NO"
"MRGPRF","ENSG00000172935","MRGPRF",2.44854896944632,0.0389133153774049,0.27558711630578,3,"MAS related GPR family member F","NO","NO"
"MRI1","ENSG00000037757","MRI1",0.450277587533627,0.0612451458162839,0.712312972133745,1,"methylthioribose-1-phosphate isomerase 1","NO","NO"
"MROH1","ENSG00000179832","MROH1",0.104835245793951,0.684758737793933,1.50840588301152,1,"maestro heat like repeat family member 1","NO","NO"
"MROH6","ENSG00000204839","MROH6",-0.663648776781267,0.0307388904530566,-1.44786761688942,1,"maestro heat like repeat family member 6","NO","NO"
"MROH8","ENSG00000101353","MROH8",0.0314821146935258,0.858358140714497,-1.45672742943477,1,"maestro heat like repeat family member 8","NO","NO"
"MRPL1","ENSG00000169288","MRPL1",-0.0589654506938935,0.835099559587137,0.28427843293957,3,"mitochondrial ribosomal protein L1","NO","NO"
"MRPL13","ENSG00000172172","MRPL13",-0.0722585590084091,0.724072937141974,1.38126340274173,4,"mitochondrial ribosomal protein L13","NO","NO"
"MRPL14","ENSG00000180992","MRPL14",0.0830528759099414,0.588244299573522,1.80005150017679,2,"mitochondrial ribosomal protein L14","NO","NO"
"MRPL15","ENSG00000137547","MRPL15",0.114551671907255,0.576106495540295,0.226434237740117,3,"mitochondrial ribosomal protein L15","NO","NO"
"MRPL16","ENSG00000166902","MRPL16",0.841865290160841,0.00123483786084721,-2.11467117649693,5,"mitochondrial ribosomal protein L16","NO","NO"
"MRPL17","ENSG00000158042","MRPL17",-0.0524944658947408,0.764893020556957,-0.411810898460679,1,"mitochondrial ribosomal protein L17","NO","NO"
"MRPL19","ENSG00000115364","MRPL19",0.181418906203517,0.248276964249474,1.29483955405302,1,"mitochondrial ribosomal protein L19","NO","NO"
"MRPL2","ENSG00000112651","MRPL2",0.467161021543804,0.0164732327713904,1.78451839737105,1,"mitochondrial ribosomal protein L2","NO","NO"
"MRPL27","ENSG00000108826","MRPL27",0.0855855533837175,0.627576672088044,0.862056151577758,1,"mitochondrial ribosomal protein L27","NO","NO"
"MRPL3","ENSG00000114686","MRPL3",-0.083757778110999,0.619011254203071,-0.567008633151464,4,"mitochondrial ribosomal protein L3","NO","NO"
"MRPL30","ENSG00000185414","MRPL30",0.139030835948561,0.572889246204592,1.2010517283507,1,"mitochondrial ribosomal protein L30","NO","NO"
"MRPL32","ENSG00000106591","MRPL32",0.0924493231150798,0.655964748033859,1.34171379977379,1,"mitochondrial ribosomal protein L32","NO","NO"
"MRPL33","ENSG00000243147","MRPL33",0.0925487490383698,0.691068283072167,-1.32334675394172,2,"mitochondrial ribosomal protein L33","NO","NO"
"MRPL34","ENSG00000130312","MRPL34",-0.0528159656463068,0.755291060286888,1.19824447187811,1,"mitochondrial ribosomal protein L34","NO","NO"
"MRPL36","ENSG00000171421","MRPL36",0.171546109791874,0.383160457011489,-0.359237349563755,2,"mitochondrial ribosomal protein L36","NO","NO"
"MRPL37","ENSG00000116221","MRPL37",0.343863406135272,0.083013345659475,-1.86748071748592,1,"mitochondrial ribosomal protein L37","NO","NO"
"MRPL38","ENSG00000204316","MRPL38",0.107638185757142,0.504486932573783,0.811440062465388,1,"mitochondrial ribosomal protein L38","NO","NO"
"MRPL4","ENSG00000105364","MRPL4",0.215703815386665,0.146197664621194,0.841298615152631,1,"mitochondrial ribosomal protein L4","NO","NO"
"MRPL40","ENSG00000185608","MRPL40",-0.494784245778734,0.0475361229925585,1.68966986225643,1,"mitochondrial ribosomal protein L40","NO","NO"
"MRPL42","ENSG00000198015","MRPL42",-0.293601187019883,0.26638554660094,1.57813300075559,1,"mitochondrial ribosomal protein L42","NO","NO"
"MRPL44","ENSG00000135900","MRPL44",0.2593825064596,0.207681848101476,1.51612789468314,2,"mitochondrial ribosomal protein L44","NO","NO"
"MRPL45","ENSG00000278845","MRPL45",-0.0821750178231424,0.636113976517972,1.61328389399554,3,"mitochondrial ribosomal protein L45","NO","NO"
"MRPL46","ENSG00000259494","MRPL46",0.255779841575436,0.206568293154151,-1.8120926953044,4,"mitochondrial ribosomal protein L46","NO","NO"
"MRPL48","ENSG00000175581","MRPL48",-0.687520298071395,0.00332471098886535,1.5215753561681,1,"mitochondrial ribosomal protein L48","NO","NO"
"MRPL50","ENSG00000136897","MRPL50",-0.0647933418731172,0.786306249715965,-0.077568121075854,4,"mitochondrial ribosomal protein L50","NO","NO"
"MRPL51","ENSG00000111639","MRPL51",0.236165380140154,0.259525312612371,1.13944092387757,1,"mitochondrial ribosomal protein L51","NO","NO"
"MRPL57","ENSG00000173141","MRPL57",-0.0569144192348379,0.789245542406405,0.931406888650548,2,"mitochondrial ribosomal protein L57","NO","NO"
"MRPL58","ENSG00000167862","MRPL58",-0.365682651260172,0.0521448691691671,1.56033710170582,1,"mitochondrial ribosomal protein L58","NO","NO"
"MRPS10","ENSG00000048544","MRPS10",-0.253470442849951,0.229746759908917,-1.6480398412635,2,"mitochondrial ribosomal protein S10","NO","NO"
"MRPS11","ENSG00000181991","MRPS11",0.551178176478717,0.00973244083463056,-1.7009396244367,1,"mitochondrial ribosomal protein S11","NO","NO"
"MRPS14","ENSG00000120333","MRPS14",0.318722095508379,0.144311062464251,-0.410521467136935,2,"mitochondrial ribosomal protein S14","NO","NO"
"MRPS15","ENSG00000116898","MRPS15",0.0284293418568815,0.860800652790101,-1.91431553378305,15,"mitochondrial ribosomal protein S15","NO","NO"
"MRPS16","ENSG00000182180","MRPS16",-0.435245514730845,0.00956433848056413,-2.45897028786472,1,"mitochondrial ribosomal protein S16","NO","NO"
"MRPS18A","ENSG00000096080","MRPS18A",0.338182498436685,0.0514239581190257,1.1359590378133,1,"mitochondrial ribosomal protein S18A","NO","NO"
"MRPS18B","ENSG00000204568","MRPS18B",-0.192715910179704,0.244288791952782,1.58253320866645,1,"mitochondrial ribosomal protein S18B","NO","NO"
"MRPS18C","ENSG00000163319","MRPS18C",0.0858576497247805,0.660522175877737,0.684972759199186,1,"mitochondrial ribosomal protein S18C","NO","NO"
"MRPS2","ENSG00000122140","MRPS2",0.11381553985086,0.517721591676518,1.38990555605248,1,"mitochondrial ribosomal protein S2","NO","NO"
"MRPS22","ENSG00000175110","MRPS22",0.245536433930106,0.175288645394877,0.6830706315478,3,"mitochondrial ribosomal protein S22","NO","NO"
"MRPS23","ENSG00000181610","MRPS23",-0.18854937419465,0.306126952453617,-1.24922328524569,8,"mitochondrial ribosomal protein S23","NO","NO"
"MRPS25","ENSG00000131368","MRPS25",0.417384409197623,0.0386800011390678,-1.76346809486909,1,"mitochondrial ribosomal protein S25","NO","NO"
"MRPS26","ENSG00000125901","MRPS26",0.275882438578288,0.214119172663895,1.14699577323836,1,"mitochondrial ribosomal protein S26","NO","NO"
"MRPS27","ENSG00000113048","MRPS27",0.100769646427074,0.660390688499444,-1.78323941960453,1,"mitochondrial ribosomal protein S27","NO","NO"
"MRPS28","ENSG00000147586","MRPS28",-0.183047200020416,0.366363822072792,-0.0853834033024463,3,"mitochondrial ribosomal protein S28","NO","NO"
"MRPS30","ENSG00000112996","MRPS30",0.226361828682663,0.173039654449935,0.679193411158705,10,"mitochondrial ribosomal protein S30","NO","NO"
"MRPS35","ENSG00000061794","MRPS35",-0.115652470887399,0.417225860559171,0.607118669283912,4,"mitochondrial ribosomal protein S35","NO","NO"
"MRPS36","ENSG00000134056","MRPS36",-0.0681609752675665,0.712150195105817,1.08328542269864,1,"mitochondrial ribosomal protein S36","NO","NO"
"MRPS5","ENSG00000144029","MRPS5",0.108557967682163,0.464948924151106,-0.995876592296196,1,"mitochondrial ribosomal protein S5","NO","NO"
"MRPS6","ENSG00000243927","MRPS6",0.583535717742237,0.482572443067011,0.707077456388433,1,"mitochondrial ribosomal protein S6","NO","NO"
"MRPS7","ENSG00000125445","MRPS7",0.355612726843927,0.108657800036213,1.82716375522915,1,"mitochondrial ribosomal protein S7","NO","NO"
"MRPS9","ENSG00000135972","MRPS9",-0.189971415508965,0.382492449820803,-2.47067653757347,3,"mitochondrial ribosomal protein S9","NO","NO"
"MRS2","ENSG00000124532","MRS2",-0.192133373144991,0.232602146461323,-1.01596510792346,1,"magnesium transporter MRS2","NO","NO"
"MS4A15","ENSG00000166961","MS4A15",0.438983040360552,0.19746475194804,-2.01642013069893,4,"membrane spanning 4-domains A15","NO","NO"
"MSANTD2","ENSG00000120458","MSANTD2",-0.00892314815509332,0.973460322381763,-2.69359408445,1,"Myb/SANT DNA binding domain containing 2","NO","NO"
"MSANTD3","ENSG00000066697","MSANTD3",-0.0256244835550072,0.918655267945414,-0.119105310804668,3,"Myb/SANT DNA binding domain containing 3","NO","YES"
"MSANTD4","ENSG00000170903","MSANTD4",-0.353599208970894,0.0727200499519733,0.240130327811902,7,"Myb/SANT DNA binding domain containing 4 with coiled-coils","NO","YES"
"MSH2","ENSG00000095002","MSH2",0.284763470364975,0.386944929136193,-2.17138061054751,2,"mutS homolog 2","NO","YES"
"MSH4","ENSG00000057468","MSH4",-0.0196151921176804,0.973483471677857,1.51187368074299,1,"mutS homolog 4","NO","NO"
"MSH5","ENSG00000204410","MSH5",-0.514231289952269,0.207953061383731,1.5072183821362,1,"mutS homolog 5","NO","NO"
"MSH6","ENSG00000116062","MSH6",0.320968175668296,0.174572324097049,-0.951276123004271,3,"mutS homolog 6","NO","YES"
"MSI1","ENSG00000135097","MSI1",-0.0906923591202036,0.617049050570239,1.20889781856243,1,"musashi RNA binding protein 1","NO","NO"
"MSI2","ENSG00000153944","MSI2",-0.544472036396896,0.00965020080430482,-1.54347265163694,13,"musashi RNA binding protein 2","NO","NO"
"MSL1","ENSG00000188895","MSL1",0.328864513275176,0.0797220790296399,1.2844479932656,1,"MSL complex subunit 1","NO","NO"
"MSL2","ENSG00000174579","MSL2",-0.313634650078174,0.111139648175414,-1.35322546278856,2,"MSL complex subunit 2","NO","NO"
"MSL3","ENSG00000005302","MSL3",-0.191726593362181,0.590798556139425,-0.08152301332071,3,"MSL complex subunit 3","NO","YES"
"MSN","ENSG00000147065","MSN",0.460898947908297,0.0634010652433879,-1.59514369764155,4,"moesin","NO","NO"
"MSR1","ENSG00000038945","MSR1",0.0439236364813116,0.992354953583374,1.26307560101604,1,"macrophage scavenger receptor 1","NO","NO"
"MSRA","ENSG00000175806","MSRA",-0.150969211552086,0.6378236493665,-0.525384729502207,6,"methionine sulfoxide reductase A","NO","NO"
"MSRB1","ENSG00000198736","MSRB1",0.847223414341106,0.00983513897884455,1.26067394752453,1,"methionine sulfoxide reductase B1","NO","NO"
"MSRB2","ENSG00000148450","MSRB2",-0.472864871520775,0.074385058856493,0.237305106094355,2,"methionine sulfoxide reductase B2","NO","YES"
"MSRB3","ENSG00000174099","MSRB3",2.06733087732546,7.16365320197604e-08,0.773478838850527,4,"methionine sulfoxide reductase B3","NO","NO"
"MST1","ENSG00000173531","MST1",0.408540119723014,0.165109531153009,1.5659597481618,1,"macrophage stimulating 1","NO","NO"
"MSX1","ENSG00000163132","MSX1",3.5722874385254,1.79417367309453e-06,-1.02357649456884,7,"msh homeobox 1","NO","YES"
"MSX2","ENSG00000120149","MSX2",0.516029960731672,0.22129305489794,1.32161337666028,22,"msh homeobox 2","NO","YES"
"MT1A","ENSG00000205362","MT1A",1.44384633800346,0.152981448036318,-0.687195045152024,1,"metallothionein 1A","NO","NO"
"MT1B","ENSG00000169688","MT1B",0.583106000174313,0.23974588744876,-1.16865891804708,1,"metallothionein 1B","NO","NO"
"MT1F","ENSG00000198417","MT1F",0.68858881887044,0.171164017720214,-0.73621732859652,1,"metallothionein 1F","NO","NO"
"MT1X","ENSG00000187193","MT1X",0.966499435173422,0.0203697553095784,-2.76690120221903,2,"metallothionein 1X","NO","NO"
"MT2A","ENSG00000125148","MT2A",0.887475115967806,0.00527681355798152,1.13317676299174,1,"metallothionein 2A","NO","NO"
"MTA3","ENSG00000057935","MTA3",0.313576956646579,0.065514714665818,0.56326583555607,4,"metastasis associated 1 family member 3","NO","YES"
"MTAP","ENSG00000099810","MTAP",1.96919369358025,3.44139857856413e-07,0.944675494544109,10,"methylthioadenosine phosphorylase","NO","NO"
"MTBP","ENSG00000172167","MTBP",-0.0514593669782961,0.869264493672879,-0.521563976568979,4,"MDM2 binding protein","NO","NO"
"MTCL1","ENSG00000168502","MTCL1",-0.335386304546801,0.0309845579451045,-1.45581815772135,4,"microtubule crosslinking factor 1","NO","NO"
"MTDH","ENSG00000147649","MTDH",-0.24995451154131,0.197190528775166,-1.57462954617663,3,"metadherin","NO","YES"
"MTERF1","ENSG00000127989","MTERF1",0.00860466109755009,0.967893571483591,-0.893840857740546,5,"mitochondrial transcription termination factor 1","NO","YES"
"MTERF2","ENSG00000120832","MTERF2",0.667048023908057,0.0285346181374846,-1.43186099736689,3,"mitochondrial transcription termination factor 2","NO","YES"
"MTERF3","ENSG00000156469","MTERF3",0.180330177821332,0.442116257378604,-0.620586610138012,1,"mitochondrial transcription termination factor 3","NO","YES"
"MTF1","ENSG00000188786","MTF1",0.193797734155466,0.341027346520506,-1.84501451542715,4,"metal regulatory transcription factor 1","NO","YES"
"MTF2","ENSG00000143033","MTF2",0.0963784157964929,0.605097136814885,1.27515751183699,2,"metal response element binding transcription factor 2","NO","YES"
"MTFMT","ENSG00000103707","MTFMT",0.394440215719172,0.0483689480723151,-2.11770457536832,1,"mitochondrial methionyl-tRNA formyltransferase","NO","NO"
"MTFP1","ENSG00000242114","MTFP1",-0.632883521015517,0.0408186544628488,0.670480112641106,1,"mitochondrial fission process 1","NO","NO"
"MTFR1","ENSG00000066855","MTFR1",-0.0919270777142733,0.589940882887272,-1.88998797593154,3,"mitochondrial fission regulator 1","NO","NO"
"MTFR1L","ENSG00000117640","MTFR1L",0.0180533288183451,0.925026087716093,1.34477083312613,2,"mitochondrial fission regulator 1 like","NO","NO"
"MTFR2","ENSG00000146410","MTFR2",0.0212018441047301,0.944244132275315,0.094646728612865,4,"mitochondrial fission regulator 2","NO","NO"
"MTHFD1","ENSG00000100714","MTHFD1",0.0996601426572647,0.660266047195777,-1.29904378262407,1,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1","NO","NO"
"MTHFD1L","ENSG00000120254","MTHFD1L",-0.608367623412412,0.00354664804680721,-1.01743644265719,4,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like","NO","NO"
"MTHFD2L","ENSG00000163738","MTHFD2L",-0.207408436938709,0.48594133446935,-0.523036903758173,6,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like","NO","NO"
"MTHFR","ENSG00000177000","MTHFR",0.29577042034442,0.247105176560727,-1.2136022133712,1,"methylenetetrahydrofolate reductase","NO","NO"
"MTHFS","ENSG00000136371","MTHFS",-0.227063469595972,0.314242061965426,-1.37154028225189,3,"methenyltetrahydrofolate synthetase","NO","NO"
"MTIF2","ENSG00000085760","MTIF2",-0.634865548682299,0.00350512137136719,1.0369740461719,2,"mitochondrial translational initiation factor 2","NO","NO"
"MTM1","ENSG00000171100","MTM1",-0.527565013712815,0.108543279727843,-0.857774907650373,3,"myotubularin 1","NO","NO"
"MTMR1","ENSG00000063601","MTMR1",-0.146729602823154,0.489227269767257,-1.30408673359993,3,"myotubularin related protein 1","NO","NO"
"MTMR10","ENSG00000166912","MTMR10",0.282464833416632,0.0998494840999135,-1.50871172835044,1,"myotubularin related protein 10","NO","NO"
"MTMR2","ENSG00000087053","MTMR2",-0.228158207185905,0.236368057388448,-2.03503512802636,5,"myotubularin related protein 2","NO","NO"
"MTMR3","ENSG00000100330","MTMR3",-0.158452653139209,0.373685080085146,1.49800519002359,1,"myotubularin related protein 3","NO","NO"
"MTMR4","ENSG00000108389","MTMR4",0.0823388869459034,0.628395571212825,1.25897223882513,1,"myotubularin related protein 4","NO","NO"
"MTMR7","ENSG00000003987","MTMR7",0.202481798771225,0.63845024487233,-2.34096572896013,1,"myotubularin related protein 7","NO","NO"
"MTMR8","ENSG00000102043","MTMR8",0.385831507949129,0.45489597115538,1.24171907973873,1,"myotubularin related protein 8","NO","NO"
"MTMR9","ENSG00000104643","MTMR9",-0.210590492723462,0.304771979618373,-1.10182174933406,4,"myotubularin related protein 9","NO","NO"
"MTOR","ENSG00000198793","MTOR",0.156455193093658,0.256301582975637,-0.616198712666899,1,"mechanistic target of rapamycin kinase","NO","NO"
"MTPAP","ENSG00000107951","MTPAP",0.17374839970218,0.418140452567645,0.664401694187125,6,"mitochondrial poly(A) polymerase","NO","NO"
"MTPN","ENSG00000105887","MTPN",0.436568491634807,0.0421568399896883,-0.928070013825371,10,"myotrophin","NO","YES"
"MTR","ENSG00000116984","MTR",-0.114108198753118,0.464979737226557,-1.53657395786158,7,"5-methyltetrahydrofolate-homocysteine methyltransferase","NO","NO"
"MTRR","ENSG00000124275","MTRR",0.0605223990400994,0.796858387649643,-0.179229642034477,3,"5-methyltetrahydrofolate-homocysteine methyltransferase reductase","NO","NO"
"MTSS1","ENSG00000170873","MTSS1",0.370466671453026,0.171270274578635,-1.6658773228083,4,"MTSS I-BAR domain containing 1","NO","NO"
"MTURN","ENSG00000180354","MTURN",-0.279295081860429,0.288372601058878,-2.06309086690874,3,"maturin, neural progenitor differentiation regulator homolog","NO","NO"
"MTUS1","ENSG00000129422","MTUS1",-2.38549464278632,5.36499834486221e-05,-1.52644857733367,6,"microtubule associated scaffold protein 1","NO","NO"
"MTX2","ENSG00000128654","MTX2",-0.437332462204904,0.0170516026329816,-1.955020213958,5,"metaxin 2","NO","NO"
"MTX3","ENSG00000177034","MTX3",-0.359028946977705,0.336894201253383,1.42306398271624,2,"metaxin 3","NO","NO"
"MUC1","ENSG00000185499","MUC1",2.13390700413603,8.84847355693365e-06,1.31619086885216,1,"mucin 1, cell surface associated","NO","NO"
"MUC12","ENSG00000205277","MUC12",-0.0676212571693182,0.827487023972803,0.748580373822033,1,"mucin 12, cell surface associated","NO","NO"
"MUS81","ENSG00000172732","MUS81",0.0855046040139049,0.768026486814086,0.998633063935987,1,"MUS81 structure-specific endonuclease subunit","NO","YES"
"MVB12A","ENSG00000141971","MVB12A",-0.0633694380268226,0.723938647886513,1.17320131406334,2,"multivesicular body subunit 12A","NO","NO"
"MVB12B","ENSG00000196814","MVB12B",-0.171649540520406,0.364322747817326,-0.85815608985321,3,"multivesicular body subunit 12B","NO","NO"
"MVD","ENSG00000167508","MVD",0.922396932216114,0.00110946717941364,0.821190324353853,1,"mevalonate diphosphate decarboxylase","NO","NO"
"MVK","ENSG00000110921","MVK",0.36633147000066,0.242628320003286,-0.702329273158205,1,"mevalonate kinase","NO","NO"
