"ATAC_SYMBOL","ENSEMBL","RNA_SYMBOL","RNA_logFC","RNA_P_Value","Avg_ATAC_logFC","nb_sig_peak","GENENAME","BAF.gene","TF.gene"
"CMTM7","ENSG00000153551","CMTM7",-0.559793177414986,0.0158736745234003,-1.37766500399768,1,"CKLF like MARVEL transmembrane domain containing 7","NO","NO"
"CMTM8","ENSG00000170293","CMTM8",-0.405636027787968,0.0550374989920018,-0.15572652990112,2,"CKLF like MARVEL transmembrane domain containing 8","NO","NO"
"CNEP1R1","ENSG00000205423","CNEP1R1",0.431200863842502,0.0687609267729554,-1.23386934676946,9,"CTD nuclear envelope phosphatase 1 regulatory subunit 1","NO","NO"
"CNGA1","ENSG00000198515","CNGA1",-0.392813953329573,0.434252334558354,-1.15702305528114,1,"cyclic nucleotide gated channel subunit alpha 1","NO","NO"
"CNKSR3","ENSG00000153721","CNKSR3",-0.179761365260706,0.332009074093019,-0.793993228675886,8,"CNKSR family member 3","NO","NO"
"CNNM1","ENSG00000119946","CNNM1",-1.8401511529761,0.434315869000344,-1.49051802292181,4,"cyclin and CBS domain divalent metal cation transport mediator 1","NO","NO"
"CNOT10","ENSG00000182973","CNOT10",-0.158138202739769,0.406093414514768,-0.483520809881555,2,"CCR4-NOT transcription complex subunit 10","NO","NO"
"CNOT2","ENSG00000111596","CNOT2",-0.0299483186525968,0.835979015317283,-0.749110843091563,3,"CCR4-NOT transcription complex subunit 2","NO","NO"
"CNOT4","ENSG00000080802","CNOT4",0.243641652539467,0.286858435503378,0.852197865671708,1,"CCR4-NOT transcription complex subunit 4","NO","YES"
"CNOT6L","ENSG00000138767","CNOT6L",-0.230034151976612,0.523016149552802,0.605883478642718,6,"CCR4-NOT transcription complex subunit 6 like","NO","NO"
"CNOT7","ENSG00000198791","CNOT7",-0.309501470928331,0.0835924150101062,0.602640568465215,1,"CCR4-NOT transcription complex subunit 7","NO","YES"
"CNOT8","ENSG00000155508","CNOT8",0.207433804360869,0.175714221376635,-1.87113297026779,1,"CCR4-NOT transcription complex subunit 8","NO","YES"
"CNPPD1","ENSG00000115649","CNPPD1",0.506298091090203,0.037416085076054,1.15028539207021,1,"cyclin Pas1/PHO80 domain containing 1","NO","NO"
"CNRIP1","ENSG00000119865","CNRIP1",-0.0775247280325368,0.956742426885175,1.09189337753675,1,"cannabinoid receptor interacting protein 1","NO","NO"
"CNST","ENSG00000162852","CNST",-0.202686571635215,0.556158077942517,-0.863582524740548,1,"consortin, connexin sorting protein","NO","NO"
"CNTLN","ENSG00000044459","CNTLN",-0.187826352429001,0.482489737353669,-1.27868258569399,5,"centlein","NO","NO"
"CNTN1","ENSG00000018236","CNTN1",-0.635729705140971,0.0491310587413577,-0.551542200172874,4,"contactin 1","NO","NO"
"CNTNAP2","ENSG00000174469","CNTNAP2",-1.04235954339468,0.0305343269063275,-0.436853426764102,1,"contactin associated protein 2","NO","NO"
"CNTNAP3","ENSG00000106714","CNTNAP3",1.08606581996521,0.0160453785216691,-0.761966990448399,1,"contactin associated protein family member 3","NO","NO"
"CNTNAP3B","ENSG00000154529","CNTNAP3B",1.03036878602034,0.0110723659112359,-1.53537316895199,2,"contactin associated protein family member 3B","NO","NO"
"CNTRL","ENSG00000119397","CNTRL",0.072517994610406,0.904159391706179,-1.71697328339296,1,"centriolin","NO","NO"
"COA1","ENSG00000106603","COA1",-0.450972502010152,0.0200310719438055,-1.47873225332195,2,"cytochrome c oxidase assembly factor 1","NO","NO"
"COA6","ENSG00000168275","COA6",0.0625528288453272,0.760556756386376,1.47415205557893,6,"cytochrome c oxidase assembly factor 6","NO","NO"
"COA7","ENSG00000162377","COA7",-0.241700137762987,0.223710018311681,-2.48745589117378,1,"cytochrome c oxidase assembly factor 7","NO","NO"
"COBL","ENSG00000106078","COBL",-1.08657411164033,6.03867837016094e-05,-1.60503266869216,19,"cordon-bleu WH2 repeat protein","NO","NO"
"COBLL1","ENSG00000082438","COBLL1",-2.4884248239251,0.0512469189728859,-0.740715385315375,4,"cordon-bleu WH2 repeat protein like 1","NO","NO"
"COG2","ENSG00000135775","COG2",-0.0497328018626417,0.83005063089189,-1.35314321548846,2,"component of oligomeric golgi complex 2","NO","NO"
"COG3","ENSG00000136152","COG3",-0.552748803955037,0.0182816820595786,0.0761926798535597,3,"component of oligomeric golgi complex 3","NO","NO"
"COG5","ENSG00000164597","COG5",-0.127756214325047,0.523579735052309,1.83178755198125,1,"component of oligomeric golgi complex 5","NO","NO"
"COG6","ENSG00000133103","COG6",-0.0907763598425126,0.741903841871932,-0.320026849696067,4,"component of oligomeric golgi complex 6","NO","NO"
"COG7","ENSG00000168434","COG7",0.506086172994253,0.065037848594169,-1.16631281233794,3,"component of oligomeric golgi complex 7","NO","NO"
"COL12A1","ENSG00000111799","COL12A1",-0.559063191614001,0.144696890477396,-0.977421246690736,4,"collagen type XII alpha 1 chain","NO","NO"
"COL13A1","ENSG00000197467","COL13A1",-1.65292976393497,0.109998252445538,0.262095285883365,2,"collagen type XIII alpha 1 chain","NO","NO"
"COL14A1","ENSG00000187955","COL14A1",-0.885799350050697,0.647926030037991,0.787066261537403,2,"collagen type XIV alpha 1 chain","NO","NO"
"COL16A1","ENSG00000084636","COL16A1",-1.13503786741641,0.00763479493696025,-1.31156461057238,1,"collagen type XVI alpha 1 chain","NO","NO"
"COL17A1","ENSG00000065618","COL17A1",3.239284040593,4.770155636351e-05,0.451137457436727,3,"collagen type XVII alpha 1 chain","NO","NO"
"COL18A1","ENSG00000182871","COL18A1",-0.532800761935245,0.0528876622217141,-1.14356169611071,1,"collagen type XVIII alpha 1 chain","NO","NO"
"COL1A1","ENSG00000108821","COL1A1",0.414032733480217,0.218032059697906,0.755299118473413,1,"collagen type I alpha 1 chain","NO","NO"
"COL1A2","ENSG00000164692","COL1A2",1.96577228277896,0.0281285161551388,1.56176082599271,1,"collagen type I alpha 2 chain","NO","NO"
"COL24A1","ENSG00000171502","COL24A1",1.82212406376091,0.00511853708422488,-1.85591877311529,2,"collagen type XXIV alpha 1 chain","NO","NO"
"COL3A1","ENSG00000168542","COL3A1",3.5629409134558,0.0087972580916408,-2.26870756280551,2,"collagen type III alpha 1 chain","NO","NO"
"COL4A1","ENSG00000187498","COL4A1",0.0714850162981144,0.937742055686888,-1.4906279087858,2,"collagen type IV alpha 1 chain","NO","NO"
"COL4A2","ENSG00000134871","COL4A2",1.90273596858743,0.0556998868790366,-0.208151343378055,4,"collagen type IV alpha 2 chain","NO","NO"
"COL4A3","ENSG00000169031","COL4A3",-1.27682019110425,0.00209237197098749,-1.82006396179936,2,"collagen type IV alpha 3 chain","NO","NO"
"COL4A4","ENSG00000081052","COL4A4",-0.943984047498593,0.000617173706314543,1.20476485137282,2,"collagen type IV alpha 4 chain","NO","NO"
"COL4A5","ENSG00000188153","COL4A5",0.319681283862781,0.250186168336682,1.56824040732565,2,"collagen type IV alpha 5 chain","NO","NO"
"COL5A1","ENSG00000130635","COL5A1",1.32829062620677,0.158964879593442,-1.42983528672817,2,"collagen type V alpha 1 chain","NO","NO"
"COL5A2","ENSG00000204262","COL5A2",0.00903047881698793,0.990650167848024,1.96825718998222,1,"collagen type V alpha 2 chain","NO","NO"
"COL6A1","ENSG00000142156","COL6A1",-0.197806774097525,0.390359269938955,-0.046167927803925,2,"collagen type VI alpha 1 chain","NO","NO"
"COL6A3","ENSG00000163359","COL6A3",0.592053206974342,0.408783907733554,-0.88603543328631,3,"collagen type VI alpha 3 chain","NO","NO"
"COL8A1","ENSG00000144810","COL8A1",-0.635026043016392,0.688582708613244,-0.393465996766095,2,"collagen type VIII alpha 1 chain","NO","NO"
"COLGALT1","ENSG00000130309","COLGALT1",0.0327731643322169,0.84903846095028,1.49511599176161,2,"collagen beta(1-O)galactosyltransferase 1","NO","NO"
"COMMD10","ENSG00000145781","COMMD10",-0.219297655895422,0.310016286170829,0.0853329428471696,3,"COMM domain containing 10","NO","NO"
"COMMD3","ENSG00000148444","COMMD3",-0.682508471531755,0.0034302750644264,-1.19289639011167,1,"COMM domain containing 3","NO","NO"
"COMMD8","ENSG00000169019","COMMD8",-0.212588817721306,0.311412760134355,0.663001743225172,4,"COMM domain containing 8","NO","NO"
"COMMD9","ENSG00000110442","COMMD9",0.328242673812256,0.419962934018257,-1.04615993085964,2,"COMM domain containing 9","NO","NO"
"COMP","ENSG00000105664","COMP",1.13090953621183,0.477084578474094,-2.27080160520804,1,"cartilage oligomeric matrix protein","NO","NO"
"COMTD1","ENSG00000165644","COMTD1",-0.78986242107221,0.00745195539571934,-0.507627733746218,3,"catechol-O-methyltransferase domain containing 1","NO","NO"
"COPA","ENSG00000122218","COPA",-0.00887095134790705,0.957858887380547,1.58326851135004,1,"COPI coat complex subunit alpha","NO","NO"
"COPB1","ENSG00000129083","COPB1",0.158676735243354,0.358778370222165,-1.6497986783906,1,"COPI coat complex subunit beta 1","NO","NO"
"COPB2","ENSG00000184432","COPB2",-0.0401891389301019,0.841019392810576,-0.47908630384028,6,"COPI coat complex subunit beta 2","NO","NO"
"COPE","ENSG00000105669","COPE",0.0430623773522685,0.781822486403539,0.713325337886364,1,"COPI coat complex subunit epsilon","NO","NO"
"COPG2","ENSG00000158623","COPG2",-0.0124290926418968,0.961780135141224,-1.73259724124418,1,"COPI coat complex subunit gamma 2","NO","NO"
"COPRS","ENSG00000172301","COPRS",0.369178277925576,0.0688761564555448,1.27719867904846,1,"coordinator of PRMT5 and differentiation stimulator","NO","NO"
"COPS3","ENSG00000141030","COPS3",-0.332025676975766,0.0818537884470538,0.758669366521105,1,"COP9 signalosome subunit 3","NO","YES"
"COPS8","ENSG00000198612","COPS8",-0.277705538253746,0.150802278117128,-1.00516923965039,6,"COP9 signalosome subunit 8","NO","NO"
"COPS9","ENSG00000172428","COPS9",0.404627239283646,0.0220930071308648,0.941836819795986,1,"COP9 signalosome subunit 9","NO","NO"
"COPZ1","ENSG00000111481","COPZ1",-0.358365232032697,0.155552430685985,0.79664704605883,1,"COPI coat complex subunit zeta 1","NO","NO"
"COPZ2","ENSG00000005243","COPZ2",0.255579179937171,0.852211819544517,1.10447404035767,2,"COPI coat complex subunit zeta 2","NO","NO"
"COQ6","ENSG00000119723","COQ6",-0.00247126084870031,0.990904062493667,0.65111809041078,1,"coenzyme Q6, monooxygenase","NO","NO"
"COQ8A","ENSG00000163050","COQ8A",0.0857277023700327,0.801753738133641,-1.0161027644553,3,"coenzyme Q8A","NO","NO"
"CORIN","ENSG00000145244","CORIN",-0.208642281814121,0.569610301066004,1.27961755426101,1,"corin, serine peptidase","NO","NO"
"CORO1C","ENSG00000110880","CORO1C",0.392477922017189,0.0570332619660913,-1.45857468684639,4,"coronin 1C","NO","NO"
"CORO7-PAM16","ENSG00000103426","CORO7-PAM16",-0.143379779380675,0.382114818488102,1.54506176535348,2,"CORO7-PAM16 readthrough","NO","NO"
"COTL1","ENSG00000103187","COTL1",-0.511408964748964,0.0533079230977918,-1.7289382284462,3,"coactosin like F-actin binding protein 1","NO","NO"
"COX10","ENSG00000006695","COX10",0.204186218734818,0.352107508665674,-0.675642460926973,3,"cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10","NO","NO"
"COX11","ENSG00000166260","COX11",-0.126222023917027,0.35252803517207,1.00792180135723,1,"cytochrome c oxidase copper chaperone COX11","NO","NO"
"COX14","ENSG00000178449","COX14",-0.0703711464634584,0.725675691534681,0.697321100623408,1,"cytochrome c oxidase assembly factor COX14","NO","NO"
"COX16","ENSG00000133983","COX16",0.385094505652874,0.0600352830385939,-1.15946651792226,1,"cytochrome c oxidase assembly factor COX16","NO","NO"
"COX17","ENSG00000138495","COX17",-0.0417374513967834,0.871844302596843,0.6126163095753,2,"cytochrome c oxidase copper chaperone COX17","NO","NO"
"COX18","ENSG00000163626","COX18",-0.486301229280123,0.0525965872258293,-0.544178893712304,7,"cytochrome c oxidase assembly factor COX18","NO","NO"
"COX19","ENSG00000240230","COX19",-0.812722801860062,0.000235515343589531,1.64881874096163,1,"cytochrome c oxidase assembly factor COX19","NO","NO"
"COX20","ENSG00000203667","COX20",-0.108186089359069,0.762646711781608,0.554702264360295,1,"cytochrome c oxidase assembly factor COX20","NO","NO"
"COX5B","ENSG00000135940","COX5B",0.120907413956667,0.458143825280988,-1.45366299312122,1,"cytochrome c oxidase subunit 5B","NO","NO"
"COX6C","ENSG00000164919","COX6C",0.645813258629495,0.00631006647758523,-1.15105789612136,4,"cytochrome c oxidase subunit 6C","NO","NO"
"COX7A2","ENSG00000112695","COX7A2",0.212880302913812,0.506187431372771,1.36523142292226,1,"cytochrome c oxidase subunit 7A2","NO","NO"
"COX7C","ENSG00000127184","COX7C",0.0266307157357417,0.919423094438288,-0.28958877024298,2,"cytochrome c oxidase subunit 7C","NO","NO"
"CP","ENSG00000047457","CP",0.408040699998192,0.372125973089888,-1.03941248235885,1,"ceruloplasmin","NO","NO"
"CPA4","ENSG00000128510","CPA4",2.12234161320759,0.00131601229243453,-0.798221490521285,2,"carboxypeptidase A4","NO","NO"
"CPD","ENSG00000108582","CPD",-0.126248710508478,0.608900005750722,-1.15267203242495,1,"carboxypeptidase D","NO","NO"
"CPE","ENSG00000109472","CPE",-0.920669920544713,0.00915331617981486,-1.60898200090884,6,"carboxypeptidase E","NO","NO"
"CPEB2","ENSG00000137449","CPEB2",-1.93243243815311,0.00887331190957058,-1.30447674250146,11,"cytoplasmic polyadenylation element binding protein 2","NO","NO"
"CPEB3","ENSG00000107864","CPEB3",0.769168744700157,0.0616590528790971,-1.24933630038164,2,"cytoplasmic polyadenylation element binding protein 3","NO","NO"
"CPEB4","ENSG00000113742","CPEB4",0.712634007713386,0.0344380844903881,0.613956742577707,6,"cytoplasmic polyadenylation element binding protein 4","NO","NO"
"CPED1","ENSG00000106034","CPED1",-0.0456525320683663,0.863251833238157,-1.50021875159905,1,"cadherin like and PC-esterase domain containing 1","NO","NO"
"CPLX1","ENSG00000168993","CPLX1",-0.477883999894144,0.0270539792260672,-2.12524325711934,1,"complexin 1","NO","NO"
"CPM","ENSG00000135678","CPM",0.310882035292054,0.239923135479696,-1.26704116321396,1,"carboxypeptidase M","NO","NO"
"CPNE1","ENSG00000214078","CPNE1",0.0703053762850923,0.65422457847461,1.20688917035759,1,"copine 1","NO","NO"
"CPNE2","ENSG00000140848","CPNE2",0.249414697782993,0.155906484162534,-1.77245369050059,1,"copine 2","NO","NO"
"CPNE3","ENSG00000085719","CPNE3",0.170643434085508,0.266781185368853,-0.898745798941827,4,"copine 3","NO","NO"
"CPNE7","ENSG00000178773","CPNE7",-0.0246859763703329,0.896090502512283,1.20152342398034,1,"copine 7","NO","NO"
"CPNE8","ENSG00000139117","CPNE8",0.0910272977852129,0.642999872501905,-0.838015112866401,1,"copine 8","NO","NO"
"CPOX","ENSG00000080819","CPOX",1.22054840924422,0.000296223127244463,-0.516456787555916,3,"coproporphyrinogen oxidase","NO","NO"
"CPPED1","ENSG00000103381","CPPED1",-0.51968102956294,0.161423732145457,-1.8175279902136,12,"calcineurin like phosphoesterase domain containing 1","NO","NO"
"CPQ","ENSG00000104324","CPQ",0.31447831510434,0.538499732257512,-0.971068274482093,2,"carboxypeptidase Q","NO","NO"
"CPS1","ENSG00000021826","CPS1",-0.0481908182003101,0.868452101465321,-1.19548553090532,7,"carbamoyl-phosphate synthase 1","NO","NO"
"CPSF2","ENSG00000165934","CPSF2",-0.0317380629226305,0.836415367665324,-2.30477429597281,2,"cleavage and polyadenylation specific factor 2","NO","NO"
"CPT1C","ENSG00000169169","CPT1C",1.67263319565517,3.84248868347715e-05,1.00890567045924,1,"carnitine palmitoyltransferase 1C","NO","NO"
"CPT2","ENSG00000157184","CPT2",0.425412316548061,0.0579058274451661,-0.779699871316245,2,"carnitine palmitoyltransferase 2","NO","NO"
"CPVL","ENSG00000106066","CPVL",-1.07541941047596,0.094935068407416,-1.38038337829035,3,"carboxypeptidase vitellogenic like","NO","NO"
"CPZ","ENSG00000109625","CPZ",0.154662911923743,0.866590854964117,-1.28282027418132,5,"carboxypeptidase Z","NO","NO"
"CRACR2A","ENSG00000130038","CRACR2A",-0.416124721973028,0.0364034559474371,-1.68533711203114,3,"calcium release activated channel regulator 2A","NO","NO"
"CRADD","ENSG00000169372","CRADD",-0.278265921660344,0.269095486960516,0.601639115409986,4,"CASP2 and RIPK1 domain containing adaptor with death domain","NO","NO"
"CRAT","ENSG00000095321","CRAT",0.725627598179655,0.00395900210595258,1.12210296841569,1,"carnitine O-acetyltransferase","NO","NO"
"CRB2","ENSG00000148204","CRB2",-0.0482718193361361,0.852617527946552,-2.00836725777424,4,"crumbs cell polarity complex component 2","NO","NO"
"CRB3","ENSG00000130545","CRB3",-0.905521669248527,0.0190835919677827,0.963567977077716,1,"crumbs cell polarity complex component 3","NO","NO"
"CRCP","ENSG00000241258","CRCP",-0.225706796892704,0.201337132588569,0.944174995757356,1,"CGRP receptor component","NO","NO"
"CREB1","ENSG00000118260","CREB1",-0.182789354195807,0.27442526096099,1.04694375469185,1,"cAMP responsive element binding protein 1","NO","YES"
"CREB3L2","ENSG00000182158","CREB3L2",-0.760799572911653,0.0030919459452592,-1.76968177828745,9,"cAMP responsive element binding protein 3 like 2","NO","YES"
"CREB5","ENSG00000146592","CREB5",-1.37312921978212,0.022517554133919,-0.966810700592761,4,"cAMP responsive element binding protein 5","NO","YES"
"CREBBP","ENSG00000005339","CREBBP",-0.273221085581194,0.13255330709504,-0.27981708273195,2,"CREB binding protein","NO","YES"
"CREBL2","ENSG00000111269","CREBL2",0.309653334109218,0.377639041078689,0.665844517047895,1,"cAMP responsive element binding protein like 2","NO","YES"
"CREBRF","ENSG00000164463","CREBRF",0.360426016217615,0.153996851099377,1.02618818111292,1,"CREB3 regulatory factor","NO","YES"
"CREBZF","ENSG00000137504","CREBZF",-0.263598322349555,0.0812019636154302,-1.45861091491449,3,"CREB/ATF bZIP transcription factor","NO","YES"
"CREG1","ENSG00000143162","CREG1",-0.336671702059118,0.0428288507834981,-0.038434199390989,5,"cellular repressor of E1A stimulated genes 1","NO","YES"
"CREM","ENSG00000095794","CREM",-0.0597554815194798,0.849248562126595,1.70528708902297,1,"cAMP responsive element modulator","NO","YES"
"CRIM1","ENSG00000150938","CRIM1",-0.265287269722379,0.194078160018655,-1.14484041793069,12,"cysteine rich transmembrane BMP regulator 1","NO","NO"
"CRIP1","ENSG00000213145","CRIP1",0.816462733974858,0.00740292272354609,-0.876081199453924,1,"cysteine rich protein 1","NO","NO"
"CRIP2","ENSG00000182809","CRIP2",2.4055884055948,7.28244872896568e-06,-0.382556901148987,2,"cysteine rich protein 2","NO","NO"
"CRISPLD2","ENSG00000103196","CRISPLD2",-0.0445120105186709,0.881593191683561,-0.486896564564213,3,"cysteine rich secretory protein LCCL domain containing 2","NO","NO"
"CRKL","ENSG00000099942","CRKL",0.0584770945285502,0.733817676583333,1.12581209806946,1,"CRK like proto-oncogene, adaptor protein","NO","NO"
"CRLS1","ENSG00000088766","CRLS1",-0.0219109651655396,0.934897297531832,-0.253710220274665,2,"cardiolipin synthase 1","NO","NO"
"CRMP1","ENSG00000072832","CRMP1",0.710672515249459,0.570430094650242,-1.50827080354566,8,"collapsin response mediator protein 1","NO","NO"
"CRNKL1","ENSG00000101343","CRNKL1",0.269999989545011,0.154596266661206,-0.624431665958007,3,"crooked neck pre-mRNA splicing factor 1","NO","NO"
"CROT","ENSG00000005469","CROT",-0.0775247280325368,0.932935842619634,-1.80680173019226,1,"carnitine O-octanoyltransferase","NO","NO"
"CRTC3","ENSG00000140577","CRTC3",-0.212788766565223,0.159519571684063,-2.38115442094884,2,"CREB regulated transcription coactivator 3","NO","YES"
"CRY1","ENSG00000008405","CRY1",-0.0999612780525614,0.658392305630347,-1.83015143308854,2,"cryptochrome circadian regulator 1","NO","NO"
"CRYBB2","ENSG00000244752","CRYBB2",-0.207554878842442,0.687074826344812,-2.17838587368079,1,"crystallin beta B2","NO","NO"
"CRYBG3","ENSG00000080200","CRYBG3",-0.12736725324064,0.37141954345979,-1.17979602137542,4,"crystallin beta-gamma domain containing 3","NO","NO"
"CRYGS","ENSG00000213139","CRYGS",0.327554983638336,0.339542439856468,0.973297250567892,1,"crystallin gamma S","NO","NO"
"CRYL1","ENSG00000165475","CRYL1",0.0244619471597987,0.901034336304539,0.552876465670253,3,"crystallin lambda 1","NO","NO"
"CRYZ","ENSG00000116791","CRYZ",0.788647070320338,0.00608904909261936,0.706245098428141,1,"crystallin zeta","NO","NO"
"CRYZL1","ENSG00000205758","CRYZL1",0.0745183811814831,0.718750437485787,-2.73714334456196,2,"crystallin zeta like 1","NO","NO"
"CS","ENSG00000062485","CS",0.221906211576821,0.238238664160737,-1.88598359566682,1,"citrate synthase","NO","NO"
"CSDE1","ENSG00000009307","CSDE1",-0.0378238519512912,0.838012627849687,0.800524790847135,1,"cold shock domain containing E1","NO","YES"
"CSE1L","ENSG00000124207","CSE1L",-0.294831122179708,0.240831134686749,1.24563462568001,1,"chromosome segregation 1 like","NO","NO"
"CSF2RA","ENSG00000198223","CSF2RA",-0.196056185050708,0.46940165689404,-1.1879534119074,1,"colony stimulating factor 2 receptor subunit alpha","NO","NO"
"CSGALNACT1","ENSG00000147408","CSGALNACT1",0.0357605751190222,0.90871199292469,-1.76246950221778,2,"chondroitin sulfate N-acetylgalactosaminyltransferase 1","NO","NO"
"CSNK1A1","ENSG00000113712","CSNK1A1",0.0858744104974178,0.64569728005615,-0.352719573067265,5,"casein kinase 1 alpha 1","NO","NO"
"CSNK1D","ENSG00000141551","CSNK1D",0.0454499770376788,0.772250915689142,-1.23949022527288,1,"casein kinase 1 delta","NO","NO"
"CSNK1G1","ENSG00000169118","CSNK1G1",0.167181743890375,0.264120344725064,0.76634232179275,1,"casein kinase 1 gamma 1","NO","NO"
"CSNK1G3","ENSG00000151292","CSNK1G3",-0.190288708332981,0.225338019058153,1.5339935391226,7,"casein kinase 1 gamma 3","NO","NO"
"CSNK2A1","ENSG00000101266","CSNK2A1",0.0674306510140488,0.750403411355993,0.830987888886806,1,"casein kinase 2 alpha 1","NO","NO"
"CSNK2A3","ENSG00000254598","CSNK2A3",0.0980037488275647,0.559188034133213,-1.29550215480795,4,"casein kinase 2 alpha 3","NO","NO"
"CSRNP1","ENSG00000144655","CSRNP1",-0.344811508315615,0.175894964302947,-1.14718852057683,5,"cysteine and serine rich nuclear protein 1","NO","YES"
"CSRNP2","ENSG00000110925","CSRNP2",-0.0281192837330595,0.905185206325454,0.966228950110293,1,"cysteine and serine rich nuclear protein 2","NO","YES"
"CSRP2","ENSG00000175183","CSRP2",-0.00179379046040351,0.99529630408649,-1.49390486574322,1,"cysteine and glycine rich protein 2","NO","NO"
"CST3","ENSG00000101439","CST3",-0.297759826882331,0.163988459328566,-1.61207471508458,3,"cystatin C","NO","NO"
"CSTF2","ENSG00000101811","CSTF2",-0.064608429955749,0.720236173664902,-1.23285859929932,1,"cleavage stimulation factor subunit 2","NO","NO"
"CSTF2T","ENSG00000177613","CSTF2T",0.402446218091255,0.0413800106185717,-1.48094608902304,6,"cleavage stimulation factor subunit 2 tau variant","NO","NO"
"CTAGE1","ENSG00000212710","CTAGE1",-0.563270417460942,0.146221684844191,-1.73661524220881,2,"cutaneous T cell lymphoma-associated antigen 1","NO","NO"
"CTAGE15","ENSG00000271079","CTAGE15",-0.377909117926657,0.198561514658133,-1.95484545125465,1,"CTAGE family member 15","NO","NO"
"CTAGE6","ENSG00000271321","CTAGE6",-0.479226257359001,0.0982204723816659,0.968877400958476,1,"CTAGE family member 6","NO","NO"
"CTBP1","ENSG00000159692","CTBP1",-0.0846539442920635,0.600049021594118,-1.82512476014331,1,"C-terminal binding protein 1","NO","YES"
"CTBP2","ENSG00000175029","CTBP2",-0.418298181102951,0.0270103055198203,-1.54120664321133,9,"C-terminal binding protein 2","NO","YES"
"CTDP1","ENSG00000060069","CTDP1",0.101938516986701,0.679006875640852,-0.353438726121382,4,"CTD phosphatase subunit 1","NO","NO"
"CTDSPL","ENSG00000144677","CTDSPL",-0.485991744167212,0.0450916152410614,-0.356267882685476,4,"CTD small phosphatase like","NO","NO"
"CTDSPL2","ENSG00000137770","CTDSPL2",-0.220142019758418,0.259800635542066,0.835830761698221,1,"CTD small phosphatase like 2","NO","NO"
"CTH","ENSG00000116761","CTH",0.242199554937991,0.262667519455475,-0.987494233538716,2,"cystathionine gamma-lyase","NO","YES"
"CTHRC1","ENSG00000164932","CTHRC1",-0.901323480463089,0.00825939597346156,1.41251296710288,1,"collagen triple helix repeat containing 1","NO","NO"
"CTIF","ENSG00000134030","CTIF",0.00325935622964657,0.987127590471277,-1.13170391506683,6,"cap binding complex dependent translation initiation factor","NO","NO"
"CTNNA1","ENSG00000044115","CTNNA1",0.048881729815367,0.846885880066175,-0.20702284464244,2,"catenin alpha 1","NO","NO"
"CTNNA2","ENSG00000066032","CTNNA2",0.991740939908746,0.654619673582937,-1.24483479811305,1,"catenin alpha 2","NO","NO"
"CTNNAL1","ENSG00000119326","CTNNAL1",-0.213184423523443,0.208778643849645,-0.0533343526883279,12,"catenin alpha like 1","NO","NO"
"CTNNB1","ENSG00000168036","CTNNB1",0.10169586862053,0.593437361113828,-0.623065459555402,12,"catenin beta 1","NO","YES"
"CTNNBIP1","ENSG00000178585","CTNNBIP1",-0.292078820566294,0.122922534995409,-0.69075140569841,3,"catenin beta interacting protein 1","NO","YES"
"CTNND1","ENSG00000198561","CTNND1",-0.275884141724445,0.11902663781141,-1.47928073655043,9,"catenin delta 1","NO","NO"
"CTPS1","ENSG00000171793","CTPS1",-0.299016706046112,0.214355197638501,1.23881116074059,1,"CTP synthase 1","NO","NO"
"CTPS2","ENSG00000047230","CTPS2",-0.320695776184861,0.238763939822565,-1.67434923545496,1,"CTP synthase 2","NO","NO"
"CTR9","ENSG00000198730","CTR9",-0.160285637120884,0.490736205483532,0.967195828585594,2,"CTR9 homolog, Paf1/RNA polymerase II complex component","NO","NO"
"CTSB","ENSG00000164733","CTSB",0.292897246121455,0.0859813047700017,-0.938660917140371,2,"cathepsin B","NO","NO"
"CTSC","ENSG00000109861","CTSC",-0.738875219157366,0.00177317477289956,-0.0208173207636859,8,"cathepsin C","NO","NO"
"CTSD","ENSG00000117984","CTSD",0.706776179053754,0.0851403034971327,1.40998032705263,1,"cathepsin D","NO","NO"
"CTSH","ENSG00000103811","CTSH",-0.6160329088429,0.0815383275880619,-2.34462073045082,3,"cathepsin H","NO","NO"
"CTSL","ENSG00000135047","CTSL",0.41039822380005,0.263327989440073,-2.25638287351306,2,"cathepsin L","NO","NO"
"CTSO","ENSG00000256043","CTSO",0.569941810397397,0.169536835311276,-1.10748463715267,3,"cathepsin O","NO","NO"
"CTSV","ENSG00000136943","CTSV",0.0311198454419239,0.926603281866066,-1.73816145180145,3,"cathepsin V","NO","NO"
"CTSZ","ENSG00000101160","CTSZ",-0.0400293223398052,0.785013926242766,-2.17522043179836,1,"cathepsin Z","NO","NO"
"CTTNBP2","ENSG00000077063","CTTNBP2",-0.0223320864596483,0.963705875083609,-1.52549105565108,2,"cortactin binding protein 2","NO","NO"
"CTTNBP2NL","ENSG00000143079","CTTNBP2NL",-0.0832038094588858,0.694266618360662,-2.06389277441122,2,"CTTNBP2 N-terminal like","NO","NO"
"CTU1","ENSG00000142544","CTU1",-0.0268204525543294,0.882308083512543,1.51773862414934,1,"cytosolic thiouridylase subunit 1","NO","NO"
"CUBN","ENSG00000107611","CUBN",0.272452333386915,0.689257151749793,-0.737504961621127,3,"cubilin","NO","NO"
"CUEDC1","ENSG00000180891","CUEDC1",-0.849312222715489,0.00987401400023314,-1.17916638498507,1,"CUE domain containing 1","NO","NO"
